Phase,PhaseIdent,X(m),Y(m),MaterialId,Ux(m),Uy(m),Utot(m),PUx(m),PUy(m),PUt(m),U1(m),U2(m),M2D(kNm/m),Q2D(kN/m),Nx2D(kN/m),Nz2D(kN/m),Tskin(kN/m),Tlat(kN/m)
Phase_29,ULS DA1-C2 [Phase_29],-19.000000,90.373672,1,-0.009482,0.002086,0.009709,0.000001,0.000001,0.000001,-0.002086,-0.009482,45.035721,166.193410,-730.153228,0.000000,-2.704166,-6.153451
Phase_29,ULS DA1-C2 [Phase_29],-19.000000,89.856853,1,-0.008154,0.001002,0.008215,0.000001,0.000001,0.000001,-0.001002,-0.008154,130.254020,162.077474,-734.424962,0.000000,-2.520833,-12.785245
Phase_29,ULS DA1-C2 [Phase_29],-19.000000,89.340033,1,-0.006739,-0.000160,0.006741,0.000001,0.000001,0.000001,0.000160,-0.006739,211.645756,152.324871,-737.757952,0.000000,-3.360143,-24.836572
Phase_29,ULS DA1-C2 [Phase_29],-19.000000,89.340033,1,-0.006739,-0.000160,0.006741,0.000001,0.000001,0.000001,0.000160,-0.006739,211.645756,152.444724,-738.617652,0.000000,-4.498020,-27.184495
Phase_29,ULS DA1-C2 [Phase_29],-19.000000,88.817498,1,-0.005556,-0.000812,0.005615,0.000001,0.000001,0.000001,0.000812,-0.005556,287.189972,136.299784,-742.931736,0.000000,-4.209095,-33.632235
Phase_29,ULS DA1-C2 [Phase_29],-19.000000,88.294962,1,-0.004661,-0.001514,0.004901,0.000001,0.000001,0.000001,0.001514,-0.004661,353.593939,117.325470,-748.286784,0.000000,-5.963687,-38.861840
Phase_29,ULS DA1-C2 [Phase_29],-19.000000,87.772427,1,-0.003851,-0.002173,0.004422,0.000001,0.000001,0.000001,0.002173,-0.003851,409.330525,95.471906,-754.772005,0.000000,-8.535293,-44.653736
Phase_29,ULS DA1-C2 [Phase_29],-19.000000,87.249891,1,-0.003146,-0.002837,0.004236,0.000000,0.000001,0.000001,0.002837,-0.003146,452.861161,70.689216,-762.476609,0.000000,-11.006983,-45.843663
Phase_29,ULS DA1-C2 [Phase_29],-19.000000,87.249891,1,-0.003146,-0.002837,0.004236,0.000000,0.000001,0.000001,0.002837,-0.003146,452.861161,72.242560,-762.667772,0.000000,-11.073016,-46.288201
Phase_29,ULS DA1-C2 [Phase_29],-19.000000,86.721576,1,-0.002490,-0.003477,0.004277,0.000000,0.000001,0.000001,0.003477,-0.002490,484.050110,46.209280,-771.142199,0.000000,-11.828476,-47.141081
Phase_29,ULS DA1-C2 [Phase_29],-19.000000,86.193262,1,-0.002035,-0.004174,0.004643,0.000000,0.000001,0.000001,0.004174,-0.002035,502.075472,22.417311,-780.537462,0.000000,-13.608137,-42.999539
Phase_29,ULS DA1-C2 [Phase_29],-19.000000,85.664947,1,-0.001798,-0.004949,0.005266,0.000000,0.000001,0.000001,0.004949,-0.001798,508.149193,0.936651,-790.826222,0.000000,-15.211290,-38.390390
Phase_29,ULS DA1-C2 [Phase_29],-19.000000,85.136632,1,-0.001793,-0.005797,0.006068,0.000000,0.000001,0.000001,0.005797,-0.001793,503.490581,-18.162702,-801.981143,0.000000,-15.765172,-31.516371
Phase_29,ULS DA1-C2 [Phase_29],-19.000000,85.136632,1,-0.001793,-0.005797,0.006068,0.000000,0.000001,0.000001,0.005797,-0.001793,503.490581,-17.673075,-801.551644,0.000000,-15.739260,-31.433455
Phase_29,ULS DA1-C2 [Phase_29],-19.000000,84.602474,1,-0.001993,-0.006687,0.006977,0.000000,0.000001,0.000001,0.006687,-0.001993,489.750768,-33.274584,-812.770021,0.000000,-14.582825,-26.420596
Phase_29,ULS DA1-C2 [Phase_29],-19.000000,84.068316,1,-0.002317,-0.007521,0.007869,0.000000,0.000001,0.000001,0.007521,-0.002317,468.478259,-45.867028,-822.599982,0.000000,-12.266114,-20.593527
Phase_29,ULS DA1-C2 [Phase_29],-19.000000,83.534158,1,-0.002709,-0.008248,0.008681,-0.000000,0.000001,0.000001,0.008248,-0.002709,441.262645,-55.516722,-830.912648,0.000000,-8.901139,-15.401122
Phase_29,ULS DA1-C2 [Phase_29],-19.000000,83.000000,1,-0.003100,-0.008844,0.009372,-0.000000,0.000001,0.000001,0.008844,-0.003100,409.680777,-62.289979,-837.579144,0.000000,-4.778265,-10.470498
Phase_29,ULS DA1-C2 [Phase_29],-19.000000,83.000000,1,-0.003100,-0.008844,0.009372,-0.000000,0.000001,0.000001,0.008844,-0.003100,409.680777,-62.538244,-837.356918,0.000000,-4.846257,-10.442312
Phase_29,ULS DA1-C2 [Phase_29],-19.000000,82.458333,1,-0.003438,-0.009312,0.009927,-0.000000,0.000001,0.000001,0.009312,-0.003438,374.626357,-66.530015,-841.554671,0.000000,-0.259712,-5.304484
Phase_29,ULS DA1-C2 [Phase_29],-19.000000,81.916667,1,-0.003688,-0.009653,0.010334,-0.000000,0.000001,0.000001,0.009653,-0.003688,338.019383,-68.249334,-843.147320,0.000000,4.499001,-0.891054
Phase_29,ULS DA1-C2 [Phase_29],-19.000000,81.375000,1,-0.003825,-0.009879,0.010594,-0.000000,0.000001,0.000001,0.009879,-0.003825,301.066168,-67.787119,-842.112930,0.000000,9.441176,2.751285
Phase_29,ULS DA1-C2 [Phase_29],-19.000000,80.833333,1,-0.003812,-0.009989,0.010691,-0.000000,0.000001,0.000001,0.009989,-0.003812,264.957905,-65.234289,-838.429568,0.000000,14.505171,5.684597
Phase_29,ULS DA1-C2 [Phase_29],-19.000000,80.833333,1,-0.003812,-0.009989,0.010691,-0.000000,0.000001,0.000001,0.009989,-0.003812,264.957905,-65.553816,-838.430706,0.000000,14.626676,5.693726
Phase_29,ULS DA1-C2 [Phase_29],-19.000000,80.291667,1,-0.003660,-0.010009,0.010658,-0.000000,0.000001,0.000001,0.010009,-0.003660,230.485924,-61.625054,-831.783230,0.000000,19.881807,7.871675
Phase_29,ULS DA1-C2 [Phase_29],-19.000000,79.750000,1,-0.003475,-0.009993,0.010580,-0.000000,0.000001,0.000001,0.009993,-0.003475,198.327103,-56.997084,-822.388772,0.000000,24.981674,9.344066
Phase_29,ULS DA1-C2 [Phase_29],-19.000000,79.208333,1,-0.003303,-0.009968,0.010501,-0.000000,0.000001,0.000001,0.009968,-0.003303,168.836082,-51.752522,-810.272594,0.000000,29.932324,10.148575
Phase_29,ULS DA1-C2 [Phase_29],-19.000000,78.666667,1,-0.003147,-0.009936,0.010422,-0.000000,0.000001,0.000001,0.009936,-0.003147,142.354739,-45.973979,-795.459960,0.000000,34.744428,10.449368
Phase_29,ULS DA1-C2 [Phase_29],-19.000000,78.666667,1,-0.003147,-0.009936,0.010422,-0.000000,0.000001,0.000001,0.009936,-0.003147,142.354739,-46.163782,-795.512364,0.000000,34.731347,10.447295
Phase_29,ULS DA1-C2 [Phase_29],-19.000000,78.125000,1,-0.003005,-0.009896,0.010342,-0.000001,0.000001,0.000001,0.009896,-0.003005,118.916276,-40.441584,-778.152109,0.000000,39.389306,10.272466
Phase_29,ULS DA1-C2 [Phase_29],-19.000000,77.583333,1,-0.002877,-0.009848,0.010260,-0.000001,0.000001,0.000001,0.009848,-0.002877,98.490039,-35.024554,-758.341578,0.000000,43.917316,9.777400
Phase_29,ULS DA1-C2 [Phase_29],-19.000000,77.041667,1,-0.002761,-0.009793,0.010175,-0.000001,0.000001,0.000001,0.009793,-0.002761,80.902786,-29.948074,-736.108777,0.000000,48.334041,9.014909
Phase_29,ULS DA1-C2 [Phase_29],-19.000000,76.500000,1,-0.002656,-0.009733,0.010089,-0.000001,0.000001,0.000001,0.009733,-0.002656,65.976364,-25.247531,-711.481715,0.000000,52.669630,8.096074
Phase_29,ULS DA1-C2 [Phase_29],-19.000000,76.500000,1,-0.002656,-0.009733,0.010089,-0.000001,0.000001,0.000001,0.009733,-0.002656,65.976364,-25.289604,-711.482124,0.000000,52.671980,8.096472
Phase_29,ULS DA1-C2 [Phase_29],-19.000000,75.958333,1,-0.002560,-0.009667,0.010001,-0.000001,0.000001,0.000001,0.009667,-0.002560,53.419127,-21.178992,-684.570908,0.000000,56.945144,7.073069
Phase_29,ULS DA1-C2 [Phase_29],-19.000000,75.416667,1,-0.002472,-0.009597,0.009910,-0.000001,0.000001,0.000001,0.009597,-0.002472,42.931790,-17.629403,-655.303564,0.000000,61.232571,6.024399
Phase_29,ULS DA1-C2 [Phase_29],-19.000000,74.875000,1,-0.002390,-0.009523,0.009818,-0.000001,0.000001,0.000001,0.009523,-0.002390,34.215186,-14.639536,-623.691782,0.000000,65.602472,5.006180
Phase_29,ULS DA1-C2 [Phase_29],-19.000000,74.333333,1,-0.002313,-0.009445,0.009724,-0.000001,0.000001,0.000001,0.009445,-0.002313,26.970944,-12.208088,-589.747252,0.000000,70.110179,4.059849
Phase_29,ULS DA1-C2 [Phase_29],-19.000000,74.333333,1,-0.002313,-0.009445,0.009724,-0.000001,0.000001,0.000001,0.009445,-0.002313,26.970944,-12.155075,-589.629278,0.000000,70.115901,4.060312
Phase_29,ULS DA1-C2 [Phase_29],-19.000000,73.791667,1,-0.002240,-0.009365,0.009629,-0.000001,0.000001,0.000001,0.009365,-0.002240,20.922714,-10.240495,-553.266467,0.000000,74.814860,3.243114
Phase_29,ULS DA1-C2 [Phase_29],-19.000000,73.250000,1,-0.002171,-0.009282,0.009533,-0.000001,0.000001,0.000001,0.009282,-0.002171,15.817586,-8.652541,-514.108824,0.000000,79.808108,2.573221
Phase_29,ULS DA1-C2 [Phase_29],-19.000000,72.708333,1,-0.002103,-0.009198,0.009435,-0.000001,0.000001,0.000001,0.009198,-0.002103,11.492773,-7.364865,-472.136839,0.000000,85.207404,2.134278
Phase_29,ULS DA1-C2 [Phase_29],-19.000000,72.166667,1,-0.002038,-0.009112,0.009337,-0.000001,0.000001,0.000001,0.009112,-0.002038,7.790095,-6.351117,-427.331003,0.000000,91.002282,1.866418
Phase_29,ULS DA1-C2 [Phase_29],-19.000000,72.166667,1,-0.002038,-0.009112,0.009337,-0.000001,0.000001,0.000001,0.009112,-0.002038,7.790095,-6.142221,-428.576649,0.000000,90.061285,1.839941
Phase_29,ULS DA1-C2 [Phase_29],-19.000000,71.625000,1,-0.001974,-0.009025,0.009239,-0.000001,0.000001,0.000001,0.009025,-0.001974,4.644915,-5.378792,-378.197259,0.000000,97.618259,1.974433
Phase_29,ULS DA1-C2 [Phase_29],-19.000000,71.083333,1,-0.001910,-0.008938,0.009140,-0.000001,0.000001,0.000001,0.008938,-0.001910,2.070552,-4.016061,-327.401672,0.000000,104.152204,3.000654
Phase_29,ULS DA1-C2 [Phase_29],-19.000000,70.541667,1,-0.001846,-0.008850,0.009040,-0.000001,0.000001,0.000001,0.008850,-0.001846,0.407052,-2.022297,-278.681252,0.000000,89.955271,4.304652
Phase_29,ULS DA1-C2 [Phase_29],-19.000000,70.000000,1,-0.001782,-0.008761,0.008941,-0.000001,0.000001,0.000001,0.008761,-0.001782,-0.000000,0.634228,-234.527364,0.000000,30.886580,1.748220
Phase_30,Final Safety [Phase_30],-19.000000,96.000000,1,-0.074741,0.024689,0.078713,-0.039355,0.013228,0.041519,-0.024689,-0.074741,0.000000,-4857.666738,-294.690392,0.000000,0.000000,0.000000
Phase_30,Final Safety [Phase_30],-19.000000,95.850000,1,-0.074836,0.024694,0.078805,-0.039487,0.013226,0.041643,-0.024694,-0.074836,-740.441910,-4867.403810,-314.244887,0.000000,-159.252669,3187.139547
Phase_30,Final Safety [Phase_30],-19.000000,95.700000,1,-0.074947,0.024717,0.078917,-0.039606,0.013223,0.041755,-0.024717,-0.074947,-1412.916629,-3922.726296,-344.243599,0.000000,-234.580590,9069.783191
Phase_30,Final Safety [Phase_30],-19.000000,95.550000,1,-0.075054,0.024764,0.079034,-0.039691,0.013221,0.041835,-0.024764,-0.075054,-1867.124250,-1969.355684,-383.978727,0.000000,-289.085637,16637.842142
Phase_30,Final Safety [Phase_30],-19.000000,95.400000,1,-0.075236,0.024854,0.079234,-0.039718,0.013218,0.041859,-0.024854,-0.075236,-1950.212226,1046.986539,-432.742466,0.000000,27.398496,48.078782
Phase_30,Final Safety [Phase_30],-19.000000,95.400000,1,-0.075236,0.024854,0.079234,-0.039718,0.013218,0.041859,-0.024854,-0.075236,-1950.212226,-53.812341,-415.109054,0.000000,0.000000,2.266885
Phase_30,Final Safety [Phase_30],-19.000000,95.318623,1,-0.075329,0.024912,0.079342,-0.039723,0.013216,0.041864,-0.024912,-0.075329,-1954.511591,-51.845858,-415.522100,0.000000,0.000000,25.138946
Phase_30,Final Safety [Phase_30],-19.000000,95.237246,1,-0.075373,0.024977,0.079404,-0.039727,0.013215,0.041867,-0.024977,-0.075373,-1958.645694,-49.713943,-415.935450,0.000000,0.000000,27.461573
Phase_30,Final Safety [Phase_30],-19.000000,95.155869,1,-0.075410,0.025051,0.079462,-0.039728,0.013213,0.041867,-0.025051,-0.075410,-1962.600684,-47.437680,-416.348810,0.000000,0.000000,28.686973
Phase_30,Final Safety [Phase_30],-19.000000,95.074492,1,-0.075438,0.025133,0.079515,-0.039726,0.013212,0.041865,-0.025133,-0.075438,-1966.363178,-45.038154,-416.761887,0.000000,0.000000,29.608975
Phase_30,Final Safety [Phase_30],-19.000000,95.074492,1,-0.075438,0.025133,0.079515,-0.039726,0.013212,0.041865,-0.025133,-0.075438,-1966.363178,-45.031609,-416.762092,0.000000,0.000000,29.608975
Phase_30,Final Safety [Phase_30],-19.000000,94.987367,1,-0.075254,0.025215,0.079366,-0.039722,0.013210,0.041861,-0.025215,-0.075254,-1970.174579,-42.458195,-417.204339,0.000000,0.000000,30.325758
Phase_30,Final Safety [Phase_30],-19.000000,94.900243,1,-0.075058,0.025295,0.079206,-0.039714,0.013208,0.041853,-0.025295,-0.075058,-1973.757479,-39.748853,-417.646905,0.000000,0.000000,31.830489
Phase_30,Final Safety [Phase_30],-19.000000,94.813118,1,-0.074866,0.025375,0.079049,-0.039704,0.013207,0.041843,-0.025375,-0.074866,-1977.098453,-36.903300,-418.089478,0.000000,0.000000,33.452918
Phase_30,Final Safety [Phase_30],-19.000000,94.725993,1,-0.074670,0.025459,0.078891,-0.039691,0.013205,0.041830,-0.025459,-0.074670,-1980.183990,-33.921250,-418.531748,0.000000,0.000000,36.500763
Phase_30,Final Safety [Phase_30],-19.000000,94.725993,1,-0.074670,0.025459,0.078891,-0.039691,0.013205,0.041830,-0.025459,-0.074670,-1980.183990,-33.955661,-418.532310,0.000000,0.000000,36.500763
Phase_30,Final Safety [Phase_30],-19.000000,94.374430,1,-0.073806,0.025832,0.078197,-0.039609,0.013198,0.041750,-0.025832,-0.073806,-1989.548043,-18.482213,-420.317010,0.000000,0.000000,50.786751
Phase_30,Final Safety [Phase_30],-19.000000,94.022866,1,-0.072829,0.026205,0.077400,-0.039478,0.013191,0.041624,-0.026205,-0.072829,-1992.606364,1.823325,-422.103198,0.000000,0.000000,65.197538
Phase_30,Final Safety [Phase_30],-19.000000,93.671303,1,-0.071730,0.026555,0.076488,-0.039299,0.013184,0.041452,-0.026555,-0.071730,-1987.724371,26.750844,-423.889612,0.000000,0.000000,77.083492
Phase_30,Final Safety [Phase_30],-19.000000,93.319740,1,-0.070508,0.026895,0.075464,-0.039070,0.013178,0.041232,-0.026895,-0.070508,-1973.287395,56.090235,-425.674989,0.000000,0.000000,88.836277
Phase_30,Final Safety [Phase_30],-19.000000,93.319740,1,-0.070508,0.026895,0.075464,-0.039070,0.013178,0.041232,-0.026895,-0.070508,-1973.287395,54.274326,-425.830519,0.000000,0.000000,72.000152
Phase_30,Final Safety [Phase_30],-19.000000,92.841633,1,-0.068675,0.027027,0.073802,-0.038678,0.013168,0.040858,-0.027027,-0.068675,-1937.468030,96.786307,-427.991590,0.000000,0.000000,93.949960
Phase_30,Final Safety [Phase_30],-19.000000,92.363526,1,-0.067010,0.027067,0.072270,-0.038194,0.013159,0.040397,-0.027067,-0.067010,-1879.826032,144.700261,-430.565873,0.000000,0.000000,109.417831
Phase_30,Final Safety [Phase_30],-19.000000,91.885418,1,-0.065242,0.026861,0.070555,-0.037618,0.013150,0.039850,-0.026861,-0.065242,-1798.467948,196.403836,-433.871337,0.000000,-3.061048,109.804283
Phase_30,Final Safety [Phase_30],-19.000000,91.407311,1,-0.063721,0.026735,0.069102,-0.036952,0.013140,0.039219,-0.026735,-0.063721,-1691.727487,250.284681,-438.225953,0.000000,-7.646662,92.818202
Phase_30,Final Safety [Phase_30],-19.000000,91.407311,1,-0.063721,0.026735,0.069102,-0.036952,0.013140,0.039219,-0.026735,-0.063721,-1691.727487,262.246665,-438.762688,0.000000,-12.655968,160.864281
Phase_30,Final Safety [Phase_30],-19.000000,90.890492,1,-0.047078,0.015331,0.049512,-0.036136,0.013130,0.038447,-0.015331,-0.047078,-1547.853175,293.582696,-445.575820,0.000000,-4.609586,55.760236
Phase_30,Final Safety [Phase_30],-19.000000,90.373672,1,-0.044706,0.015204,0.047220,-0.035223,0.013119,0.037587,-0.015204,-0.044706,-1389.228833,319.490498,-448.615653,0.000000,3.736648,42.707095
Phase_30,Final Safety [Phase_30],-19.000000,89.856853,1,-0.042372,0.014109,0.044660,-0.034217,0.013108,0.036642,-0.014109,-0.042372,-1218.302389,340.964945,-448.300317,0.000000,8.375739,38.602067
Phase_30,Final Safety [Phase_30],-19.000000,89.340033,1,-0.039864,0.012937,0.041910,-0.033124,0.013097,0.035620,-0.012937,-0.039864,-1037.361054,359.000907,-445.047940,0.000000,3.821006,27.623688
Phase_30,Final Safety [Phase_30],-19.000000,89.340033,1,-0.039864,0.012937,0.041910,-0.033124,0.013097,0.035620,-0.012937,-0.039864,-1037.361054,358.466562,-446.498324,0.000000,2.819855,26.274583
Phase_30,Final Safety [Phase_30],-19.000000,88.817498,1,-0.037494,0.012274,0.039451,-0.031937,0.013086,0.034514,-0.012274,-0.037494,-847.063286,369.807821,-448.146922,0.000000,2.350636,17.101365
Phase_30,Final Safety [Phase_30],-19.000000,88.294962,1,-0.035336,0.011560,0.037179,-0.030674,0.013075,0.033345,-0.011560,-0.035336,-651.500692,377.214512,-449.190214,0.000000,4.533161,15.236733
Phase_30,Final Safety [Phase_30],-19.000000,87.772427,1,-0.033196,0.010890,0.034937,-0.029345,0.013063,0.032121,-0.010890,-0.033196,-453.842976,378.378522,-450.043181,0.000000,3.079181,-6.795040
Phase_30,Final Safety [Phase_30],-19.000000,87.249891,1,-0.031104,0.010213,0.032738,-0.027957,0.013051,0.030854,-0.010213,-0.031104,-257.626706,370.991736,-451.120805,0.000000,-3.637157,-13.249857
Phase_30,Final Safety [Phase_30],-19.000000,87.249891,1,-0.031104,0.010213,0.032738,-0.027957,0.013051,0.030854,-0.010213,-0.031104,-257.626706,374.242818,-453.923324,0.000000,-3.614139,-13.300556
Phase_30,Final Safety [Phase_30],-19.000000,86.721576,1,-0.028998,0.009562,0.030533,-0.026507,0.013039,0.029541,-0.009562,-0.028998,-63.395952,361.670922,-453.525123,0.000000,4.737893,-23.550376
Phase_30,Final Safety [Phase_30],-19.000000,86.193262,1,-0.027054,0.008852,0.028466,-0.025019,0.013027,0.028208,-0.008852,-0.027054,124.743340,350.043092,-454.429305,0.000000,1.338394,-17.393633
Phase_30,Final Safety [Phase_30],-19.000000,85.664947,1,-0.025304,0.008064,0.026558,-0.023506,0.013014,0.026868,-0.008064,-0.025304,306.408215,337.578898,-456.250342,0.000000,1.266650,-26.716880
Phase_30,Final Safety [Phase_30],-19.000000,85.136632,1,-0.023772,0.007203,0.024839,-0.021979,0.013001,0.025536,-0.007203,-0.023772,480.926941,322.497908,-458.602706,0.000000,1.118193,-31.709296
Phase_30,Final Safety [Phase_30],-19.000000,85.136632,1,-0.023772,0.007203,0.024839,-0.021979,0.013001,0.025536,-0.007203,-0.023772,480.926941,321.936588,-458.239269,0.000000,1.097974,-31.625852
Phase_30,Final Safety [Phase_30],-19.000000,84.602474,1,-0.022426,0.006300,0.023294,-0.020433,0.012987,0.024211,-0.006300,-0.022426,648.297797,304.092813,-461.179200,0.000000,-0.781469,-37.610767
Phase_30,Final Safety [Phase_30],-19.000000,84.068316,1,-0.021216,0.005452,0.021905,-0.018899,0.012974,0.022923,-0.005452,-0.021216,804.977211,281.710106,-464.534359,0.000000,-1.780922,-46.400793
Phase_30,Final Safety [Phase_30],-19.000000,83.534158,1,-0.020097,0.004711,0.020641,-0.017388,0.012959,0.021686,-0.004711,-0.020097,948.542092,254.940481,-468.208103,0.000000,-1.974445,-54.038095
Phase_30,Final Safety [Phase_30],-19.000000,83.000000,1,-0.019014,0.004100,0.019451,-0.015914,0.012945,0.020514,-0.004100,-0.019014,1076.589800,223.935953,-472.103786,0.000000,-3.237929,-59.016396
Phase_30,Final Safety [Phase_30],-19.000000,83.000000,1,-0.019014,0.004100,0.019451,-0.015914,0.012945,0.020514,-0.004100,-0.019014,1076.589800,224.829244,-472.174240,0.000000,-3.298337,-59.227231
Phase_30,Final Safety [Phase_30],-19.000000,82.458333,1,-0.017905,0.003618,0.018267,-0.014467,0.012931,0.019403,-0.003618,-0.017905,1189.328454,191.388620,-476.986268,0.000000,-3.976199,-61.819093
Phase_30,Final Safety [Phase_30],-19.000000,81.916667,1,-0.016766,0.003262,0.017081,-0.013079,0.012916,0.018382,-0.003262,-0.016766,1283.855620,157.675373,-481.920358,0.000000,-3.810793,-63.471195
Phase_30,Final Safety [Phase_30],-19.000000,81.375000,1,-0.015584,0.003022,0.015874,-0.011759,0.012902,0.017457,-0.003022,-0.015584,1360.228655,124.215571,-487.134784,0.000000,-5.011393,-60.883201
Phase_30,Final Safety [Phase_30],-19.000000,80.833333,1,-0.014328,0.002899,0.014618,-0.010517,0.012888,0.016635,-0.002899,-0.014328,1418.585812,91.535276,-492.787816,0.000000,-4.226882,-57.579376
Phase_30,Final Safety [Phase_30],-19.000000,80.833333,1,-0.014328,0.002899,0.014618,-0.010517,0.012888,0.016635,-0.002899,-0.014328,1418.585812,91.834121,-493.571047,0.000000,-4.084082,-57.498329
Phase_30,Final Safety [Phase_30],-19.000000,80.291667,1,-0.013016,0.002865,0.013328,-0.009357,0.012875,0.015916,-0.002865,-0.013016,1459.594361,59.027712,-495.586470,0.000000,0.628157,-64.018033
Phase_30,Final Safety [Phase_30],-19.000000,79.750000,1,-0.011760,0.002868,0.012105,-0.008286,0.012862,0.015299,-0.002868,-0.011760,1481.870387,22.563639,-498.376955,0.000000,-0.709055,-70.261040
Phase_30,Final Safety [Phase_30],-19.000000,79.208333,1,-0.010610,0.002881,0.010994,-0.007307,0.012849,0.014782,-0.002881,-0.010610,1483.353778,-17.724994,-501.978027,0.000000,-2.365102,-78.141022
Phase_30,Final Safety [Phase_30],-19.000000,78.666667,1,-0.009570,0.002901,0.010000,-0.006424,0.012837,0.014355,-0.002901,-0.009570,1461.950066,-62.005085,-506.425208,0.000000,-1.778013,-83.273357
Phase_30,Final Safety [Phase_30],-19.000000,78.666667,1,-0.009570,0.002901,0.010000,-0.006424,0.012837,0.014355,-0.002901,-0.009570,1461.950066,-59.776632,-505.842563,0.000000,-1.787874,-83.267166
Phase_30,Final Safety [Phase_30],-19.000000,78.125000,1,-0.008642,0.002930,0.009125,-0.005637,0.012826,0.014010,-0.002930,-0.008642,1416.235903,-108.684121,-509.831671,0.000000,-1.411494,-85.863817
Phase_30,Final Safety [Phase_30],-19.000000,77.583333,1,-0.007821,0.002968,0.008365,-0.004944,0.012816,0.013737,-0.002968,-0.007821,1344.891566,-153.456678,-512.955935,0.000000,-0.332877,-82.363768
Phase_30,Final Safety [Phase_30],-19.000000,77.041667,1,-0.007103,0.003013,0.007716,-0.004342,0.012807,0.013523,-0.003013,-0.007103,1251.022721,-192.300040,-514.993811,0.000000,2.600226,-63.969025
Phase_30,Final Safety [Phase_30],-19.000000,76.500000,1,-0.006481,0.003065,0.007169,-0.003825,0.012799,0.013358,-0.003065,-0.006481,1138.023851,-223.419943,-515.723750,0.000000,7.494790,-40.432146
Phase_30,Final Safety [Phase_30],-19.000000,76.500000,1,-0.006481,0.003065,0.007169,-0.003825,0.012799,0.013358,-0.003065,-0.006481,1138.023851,-222.662237,-515.293933,0.000000,7.493069,-40.436121
Phase_30,Final Safety [Phase_30],-19.000000,75.958333,1,-0.005944,0.003123,0.006715,-0.003384,0.012791,0.013231,-0.003123,-0.005944,1013.056298,-237.389650,-511.918013,0.000000,15.098520,-19.699399
Phase_30,Final Safety [Phase_30],-19.000000,75.416667,1,-0.005483,0.003187,0.006342,-0.003011,0.012785,0.013135,-0.003187,-0.005483,882.368746,-243.798913,-504.449196,0.000000,22.585939,-3.079147
Phase_30,Final Safety [Phase_30],-19.000000,74.875000,1,-0.005087,0.003256,0.006039,-0.002697,0.012779,0.013061,-0.003256,-0.005087,750.285473,-242.418553,-492.870133,0.000000,30.276462,9.065412
Phase_30,Final Safety [Phase_30],-19.000000,74.333333,1,-0.004745,0.003329,0.005796,-0.002432,0.012774,0.013004,-0.003329,-0.004745,621.043054,-233.777095,-477.163475,0.000000,37.767002,19.091310
Phase_30,Final Safety [Phase_30],-19.000000,74.333333,1,-0.004745,0.003329,0.005796,-0.002432,0.012774,0.013004,-0.003329,-0.004745,621.043054,-234.480205,-477.115363,0.000000,37.771384,19.092397
Phase_30,Final Safety [Phase_30],-19.000000,73.791667,1,-0.004447,0.003405,0.005601,-0.002207,0.012770,0.012960,-0.003405,-0.004447,497.327877,-221.693123,-457.535348,0.000000,45.095562,27.589833
Phase_30,Final Safety [Phase_30],-19.000000,73.250000,1,-0.004184,0.003484,0.005445,-0.002014,0.012767,0.012925,-0.003484,-0.004184,381.658636,-204.590727,-433.780659,0.000000,52.694786,35.558767
Phase_30,Final Safety [Phase_30],-19.000000,72.708333,1,-0.003948,0.003565,0.005320,-0.001845,0.012764,0.012897,-0.003565,-0.003948,276.410979,-183.197707,-405.837900,0.000000,60.560885,43.433859
Phase_30,Final Safety [Phase_30],-19.000000,72.166667,1,-0.003729,0.003649,0.005217,-0.001692,0.012762,0.012873,-0.003649,-0.003729,183.959888,-157.538753,-373.693675,0.000000,68.635450,52.505332
Phase_30,Final Safety [Phase_30],-19.000000,72.166667,1,-0.003729,0.003649,0.005217,-0.001692,0.012762,0.012873,-0.003649,-0.003729,183.959888,-157.585981,-374.319921,0.000000,68.175027,51.390827
Phase_30,Final Safety [Phase_30],-19.000000,71.625000,1,-0.003522,0.003734,0.005133,-0.001549,0.012760,0.012853,-0.003734,-0.003522,106.857900,-125.989390,-336.557534,0.000000,76.911653,63.621450
Phase_30,Final Safety [Phase_30],-19.000000,71.083333,1,-0.003319,0.003820,0.005060,-0.001409,0.012758,0.012836,-0.003820,-0.003319,48.600696,-88.333986,-295.691702,0.000000,87.687367,76.857952
Phase_30,Final Safety [Phase_30],-19.000000,70.541667,1,-0.003115,0.003907,0.004997,-0.001270,0.012757,0.012820,-0.003907,-0.003115,12.069058,-45.533764,-253.899956,0.000000,80.330785,82.619763
Phase_30,Final Safety [Phase_30],-19.000000,70.000000,1,-0.002908,0.003994,0.004941,-0.001127,0.012756,0.012806,-0.003994,-0.002908,-0.000000,1.497278,-213.359827,0.000000,28.178719,81.973049
Phase_37,SLS Internal Load [Phase_37],-19.000000,96.000000,1,-0.035385,0.011462,0.037195,0.000001,0.000001,0.000001,-0.011462,-0.035385,-0.000000,-1084.819620,-473.973996,0.000000,0.000000,0.000000
Phase_37,SLS Internal Load [Phase_37],-19.000000,95.850000,1,-0.035349,0.011469,0.037163,0.000001,0.000001,0.000001,-0.011469,-0.035349,-165.150243,-1082.726689,-507.830757,0.000000,-276.218259,772.973084
Phase_37,SLS Internal Load [Phase_37],-19.000000,95.700000,1,-0.035340,0.011494,0.037162,0.000001,0.000001,0.000001,-0.011494,-0.035340,-313.776064,-857.863335,-558.772968,0.000000,-399.325588,2146.339997
