Phase,PhaseIdent,X(m),Y(m),MaterialID,ElementID,Ux(m),Uy(m),Utot(m),PUx(m),PUy(m),PUt(m),U1(m),U2(m),M2D(kNm/m),Q2D(kN/m),Nx2D(kN/m),Nz2D(kN/m)
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-5.600000,96.500000,8,81,-0.026231,-0.025480,0.036569,0.000926,-0.001109,0.001445,0.026231,0.025480,-2.884886,7.345632,3.227216,0.645443
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-5.700000,96.500000,8,81,-0.026193,-0.025253,0.036384,0.000927,-0.001149,0.001476,0.026193,0.025253,-2.166335,7.008348,3.323733,0.664747
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-5.800000,96.500000,8,81,-0.026149,-0.025026,0.036195,0.000927,-0.001189,0.001508,0.026149,0.025026,-1.485748,6.585352,3.419304,0.683861
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-5.900000,96.500000,8,81,-0.026100,-0.024791,0.035997,0.000927,-0.001230,0.001540,0.026100,0.024791,-0.851974,6.080056,3.513614,0.702723
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-3.500000,96.500000,8,82,-0.028236,-0.031267,0.042129,0.000926,-0.000375,0.000999,0.028236,0.031267,-0.000000,-3.234588,2.059715,0.411943
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-3.600000,96.500000,8,82,-0.028025,-0.030845,0.041675,0.000926,-0.000407,0.001011,0.028025,0.030845,-1.182684,-18.142044,2.190842,0.438168
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-3.700000,96.500000,8,82,-0.027855,-0.030511,0.041313,0.000926,-0.000440,0.001025,0.027855,0.030511,-3.263432,-22.647112,2.410636,0.482127
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-3.800000,96.500000,8,82,-0.027712,-0.030216,0.041000,0.000926,-0.000473,0.001040,0.027712,0.030216,-5.473870,-19.969802,2.668865,0.533773
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-3.900000,96.500000,8,82,-0.027547,-0.029888,0.040647,0.000926,-0.000506,0.001055,0.027547,0.029888,-7.143799,-13.330128,2.915300,0.583060
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-23.375000,96.000000,7,84,0.000187,-0.062747,0.062747,-0.000357,-0.000320,0.000480,-0.062747,-0.000187,-336.151677,129.651642,-435.636008,-130.690802
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-23.375000,96.125000,7,84,0.000019,-0.062748,0.062748,-0.000357,-0.000320,0.000480,-0.062748,-0.000019,-319.474293,137.212962,-428.361221,-128.508366
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-23.375000,96.250000,7,84,-0.000149,-0.062749,0.062749,-0.000357,-0.000320,0.000480,-0.062749,0.000149,-301.854347,144.639297,-421.193592,-126.358078
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-23.375000,96.375000,7,84,-0.000318,-0.062750,0.062751,-0.000357,-0.000320,0.000479,-0.062750,0.000318,-283.308180,152.015961,-414.126758,-124.238027
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-23.375000,96.500000,7,84,-0.000489,-0.062752,0.062754,-0.000357,-0.000320,0.000479,-0.062752,0.000489,-263.848583,159.428264,-407.154356,-122.146307
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-23.375000,94.598253,7,85,0.002003,-0.062732,0.062764,-0.000356,-0.000320,0.000479,-0.062732,-0.002003,-459.698922,47.472048,-523.780586,-157.134176
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-23.375000,94.948690,7,85,0.001561,-0.062736,0.062755,-0.000357,-0.000320,0.000479,-0.062736,-0.001561,-439.460865,67.866761,-500.464563,-150.139369
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-23.375000,95.299127,7,85,0.001111,-0.062740,0.062749,-0.000357,-0.000320,0.000480,-0.062740,-0.001111,-412.190303,87.880748,-478.018304,-143.405491
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-23.375000,95.649563,7,85,0.000653,-0.062743,0.062747,-0.000358,-0.000320,0.000480,-0.062743,-0.000653,-377.808293,108.280780,-456.436651,-136.930995
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-23.375000,96.000000,7,85,0.000187,-0.062747,0.062747,-0.000357,-0.000320,0.000480,-0.062747,-0.000187,-336.151677,129.833629,-435.714444,-130.714333
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-34.660000,93.369829,7,86,-0.017912,-0.113864,0.115264,-0.000241,-0.000111,0.000266,-0.113864,0.017912,684.178770,-94.086684,-493.475018,-148.042505
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-34.660000,93.823865,7,86,-0.017783,-0.113869,0.115249,-0.000248,-0.000111,0.000272,-0.113869,0.017783,637.190149,-112.647324,-477.750526,-143.325158
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-34.660000,94.277900,7,86,-0.017633,-0.113873,0.115231,-0.000255,-0.000111,0.000279,-0.113873,0.017633,582.115376,-129.737076,-462.306536,-138.691961
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-34.660000,94.731935,7,86,-0.017466,-0.113878,0.115210,-0.000262,-0.000111,0.000285,-0.113878,0.017466,519.525953,-145.680201,-447.157187,-134.147156
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-34.660000,95.185970,7,86,-0.017281,-0.113883,0.115186,-0.000269,-0.000111,0.000291,-0.113883,0.017281,449.946051,-160.800962,-432.316621,-129.694986
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-34.660000,95.185970,7,87,-0.017281,-0.113883,0.115186,-0.000269,-0.000111,0.000291,-0.113883,0.017281,449.946051,-160.902936,-432.307720,-129.692316
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-34.660000,95.389478,7,87,-0.017194,-0.113885,0.115175,-0.000272,-0.000111,0.000294,-0.113885,0.017194,416.524155,-167.621330,-425.748598,-127.724579
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-34.660000,95.592985,7,87,-0.017104,-0.113887,0.115164,-0.000275,-0.000111,0.000297,-0.113887,0.017104,381.726411,-174.262494,-419.231563,-125.769469
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-34.660000,95.796493,7,87,-0.017012,-0.113889,0.115152,-0.000278,-0.000111,0.000299,-0.113889,0.017012,345.585869,-180.822258,-412.760372,-123.828112
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-34.660000,96.000000,7,87,-0.016917,-0.113890,0.115140,-0.000281,-0.000111,0.000302,-0.113890,0.016917,308.135396,-187.296451,-406.338783,-121.901635
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-23.375000,92.935906,7,88,0.003977,-0.062710,0.062836,-0.000350,-0.000320,0.000474,-0.062710,-0.003977,-500.158943,13.344330,-625.466550,-187.639965
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-23.375000,93.351493,7,88,0.003502,-0.062716,0.062813,-0.000352,-0.000320,0.000476,-0.062716,-0.003502,-494.000452,16.377768,-600.354287,-180.106286
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-23.375000,93.767080,7,88,0.003015,-0.062721,0.062794,-0.000354,-0.000320,0.000477,-0.062721,-0.003015,-486.273982,21.669733,-574.692138,-172.407641
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-23.375000,94.182667,7,88,0.002516,-0.062726,0.062777,-0.000355,-0.000320,0.000478,-0.062726,-0.002516,-475.430525,30.966258,-548.749520,-164.624856
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-23.375000,94.598253,7,88,0.002003,-0.062732,0.062764,-0.000356,-0.000320,0.000479,-0.062732,-0.002003,-459.698922,46.013377,-522.795851,-156.838755
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-34.660000,91.945833,7,89,-0.018174,-0.113847,0.115288,-0.000220,-0.000111,0.000247,-0.113847,0.018174,798.223503,-69.090805,-537.031755,-161.109527
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-34.660000,92.301832,7,89,-0.018130,-0.113851,0.115286,-0.000225,-0.000111,0.000251,-0.113851,0.018130,772.758942,-74.043185,-526.796581,-158.038974
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-34.660000,92.657831,7,89,-0.018071,-0.113855,0.115281,-0.000231,-0.000111,0.000256,-0.113855,0.018071,745.446128,-79.534696,-515.911549,-154.773465
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-34.660000,93.013830,7,89,-0.017998,-0.113860,0.115273,-0.000236,-0.000111,0.000261,-0.113860,0.017998,716.018872,-85.855937,-504.681007,-151.404302
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-34.660000,93.369829,7,89,-0.017912,-0.113864,0.115264,-0.000241,-0.000111,0.000266,-0.113864,0.017912,684.178770,-93.297507,-493.409305,-148.022791
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-23.375000,91.265150,7,90,0.005756,-0.062687,0.062950,-0.000337,-0.000320,0.000465,-0.062687,-0.005756,-576.637355,68.664132,-591.980218,-177.594065
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-23.375000,91.682839,7,90,0.005331,-0.062692,0.062919,-0.000341,-0.000320,0.000467,-0.062692,-0.005331,-548.895668,62.263578,-599.059198,-179.717759
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-23.375000,92.100528,7,90,0.004893,-0.062698,0.062889,-0.000344,-0.000320,0.000470,-0.062698,-0.004893,-525.777972,48.253974,-606.859150,-182.057745
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-23.375000,92.518217,7,90,0.004441,-0.062704,0.062861,-0.000347,-0.000320,0.000472,-0.062704,-0.004441,-509.093619,30.525037,-615.380163,-184.614049
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-23.375000,92.935906,7,90,0.003977,-0.062710,0.062836,-0.000350,-0.000320,0.000474,-0.062710,-0.003977,-500.158943,12.966484,-624.622326,-187.386698
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-34.660000,90.898457,7,91,-0.018216,-0.113834,0.115282,-0.000206,-0.000111,0.000234,-0.113834,0.018216,885.460221,-94.283427,-545.539230,-163.661769
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-34.660000,91.160301,7,91,-0.018218,-0.113837,0.115286,-0.000209,-0.000111,0.000237,-0.113837,0.018218,861.212481,-90.350866,-543.860975,-163.158292
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-34.660000,91.422145,7,91,-0.018212,-0.113840,0.115288,-0.000213,-0.000111,0.000240,-0.113840,0.018212,838.372185,-84.034217,-541.832974,-162.549892
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-34.660000,91.683989,7,91,-0.018197,-0.113844,0.115289,-0.000217,-0.000111,0.000243,-0.113844,0.018197,817.291894,-76.602185,-539.446726,-161.834018
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-34.660000,91.945833,7,91,-0.018174,-0.113847,0.115288,-0.000220,-0.000111,0.000247,-0.113847,0.018174,798.223503,-69.323474,-536.693728,-161.008118
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-23.375000,83.000000,7,92,0.011331,-0.062596,0.063613,-0.000212,-0.000321,0.000385,-0.062596,-0.011331,-0.000000,-134.827921,-70.301626,-21.090488
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-23.375000,83.525126,7,92,0.011068,-0.062598,0.063569,-0.000221,-0.000321,0.000390,-0.062598,-0.011068,-57.121593,-91.101870,-210.528542,-63.158563
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-23.375000,84.050252,7,92,0.010801,-0.062601,0.063526,-0.000231,-0.000321,0.000395,-0.062601,-0.010801,-102.272439,-82.582416,-309.447165,-92.834150
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-23.375000,84.575378,7,92,0.010530,-0.062605,0.063484,-0.000240,-0.000321,0.000401,-0.062605,-0.010530,-147.516107,-94.881454,-371.041757,-111.312527
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-23.375000,85.100503,7,92,0.010254,-0.062609,0.063444,-0.000249,-0.000321,0.000406,-0.062609,-0.010254,-202.613637,-113.610881,-399.296580,-119.788974
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-23.375000,85.100503,7,93,0.010254,-0.062609,0.063444,-0.000249,-0.000321,0.000406,-0.062609,-0.010254,-202.613637,-102.934619,-416.861286,-125.058386
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-23.375000,85.619885,7,93,0.009972,-0.062615,0.063404,-0.000258,-0.000321,0.000412,-0.062615,-0.009972,-259.756905,-116.070909,-452.066792,-135.620038
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-23.375000,86.139266,7,93,0.009681,-0.062620,0.063364,-0.000267,-0.000321,0.000417,-0.062620,-0.009681,-322.071916,-122.802461,-484.001763,-145.200529
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-23.375000,86.658648,7,93,0.009377,-0.062626,0.063324,-0.000276,-0.000321,0.000423,-0.062626,-0.009377,-386.265658,-123.273028,-512.215017,-153.664505
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-23.375000,87.178029,7,93,0.009058,-0.062632,0.063284,-0.000284,-0.000321,0.000428,-0.062632,-0.009058,-449.068490,-117.626361,-536.255373,-160.876612
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-23.375000,87.178029,7,94,0.009058,-0.062632,0.063284,-0.000284,-0.000321,0.000428,-0.062632,-0.009058,-449.068490,-115.172450,-536.978380,-161.093514
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-23.375000,87.691729,7,94,0.008724,-0.062639,0.063243,-0.000292,-0.000321,0.000434,-0.062639,-0.008724,-505.805245,-104.470834,-557.464667,-167.239400
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-23.375000,88.205429,7,94,0.008370,-0.062645,0.063202,-0.000300,-0.000320,0.000439,-0.062645,-0.008370,-555.258203,-87.335428,-574.117421,-172.235226
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-23.375000,88.719129,7,94,0.007993,-0.062652,0.063160,-0.000307,-0.000320,0.000444,-0.062652,-0.007993,-594.679982,-65.090817,-586.906580,-176.071974
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-23.375000,89.232829,7,94,0.007592,-0.062659,0.063117,-0.000314,-0.000320,0.000449,-0.062659,-0.007592,-621.527282,-39.061585,-595.802083,-178.740625
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-23.375000,89.232829,7,95,0.007592,-0.062659,0.063117,-0.000314,-0.000320,0.000449,-0.062659,-0.007592,-621.527282,-37.605185,-596.532201,-178.959660
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-23.375000,89.740909,7,95,0.007171,-0.062666,0.063075,-0.000320,-0.000320,0.000453,-0.062666,-0.007171,-634.001893,-9.784721,-601.518205,-180.455461
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-23.375000,90.248989,7,95,0.006724,-0.062673,0.063033,-0.000326,-0.000320,0.000457,-0.062673,-0.006724,-630.518912,22.673368,-603.218174,-180.965452
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-23.375000,90.757070,7,95,0.006252,-0.062680,0.062991,-0.000332,-0.000320,0.000461,-0.062680,-0.006252,-611.105425,54.253291,-601.132094,-180.339628
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-23.375000,91.265150,7,95,0.005756,-0.062687,0.062950,-0.000337,-0.000320,0.000465,-0.062687,-0.005756,-576.637355,79.439259,-594.759952,-178.427986
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-34.660000,83.000000,7,96,-0.014265,-0.113751,0.114642,-0.000125,-0.000111,0.000168,-0.113751,0.014265,0.000000,6.464551,-72.033340,-21.610002
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-34.660000,83.573432,7,96,-0.014690,-0.113753,0.114698,-0.000130,-0.000111,0.000171,-0.113753,0.014690,43.517333,128.305395,-232.403122,-69.720937
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-34.660000,84.146865,7,96,-0.015117,-0.113757,0.114757,-0.000135,-0.000111,0.000175,-0.113757,0.015117,133.132998,182.564971,-330.129340,-99.038802
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-34.660000,84.720297,7,96,-0.015539,-0.113762,0.114818,-0.000140,-0.000111,0.000179,-0.113762,0.015539,246.502045,203.109069,-384.102942,-115.230883
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-34.660000,85.293730,7,96,-0.015950,-0.113767,0.114880,-0.000145,-0.000111,0.000183,-0.113767,0.015950,367.205471,223.803480,-413.214879,-123.964464
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-34.660000,85.293730,7,97,-0.015950,-0.113767,0.114880,-0.000145,-0.000111,0.000183,-0.113767,0.015950,367.205471,248.298380,-449.778772,-134.933632
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-34.660000,85.810312,7,97,-0.016305,-0.113772,0.114935,-0.000150,-0.000111,0.000187,-0.113772,0.016305,487.017926,218.063251,-466.383748,-139.915125
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-34.660000,86.326894,7,97,-0.016641,-0.113778,0.114989,-0.000155,-0.000111,0.000190,-0.113778,0.016641,594.012342,195.517620,-485.252018,-145.575605
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-34.660000,86.843477,7,97,-0.016952,-0.113784,0.115040,-0.000159,-0.000111,0.000194,-0.113784,0.016952,689.271888,174.165637,-504.309568,-151.292870
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-34.660000,87.360059,7,97,-0.017235,-0.113790,0.115088,-0.000164,-0.000111,0.000199,-0.113790,0.017235,772.853263,147.511454,-521.482389,-156.444717
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-34.660000,87.360059,7,98,-0.017235,-0.113790,0.115088,-0.000164,-0.000111,0.000199,-0.113790,0.017235,772.853263,150.346540,-521.946878,-156.584063
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-34.660000,87.825427,7,98,-0.017463,-0.113795,0.115128,-0.000169,-0.000111,0.000202,-0.113795,0.017463,836.804887,124.315076,-535.464995,-160.639498
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-34.660000,88.290795,7,98,-0.017663,-0.113801,0.115164,-0.000174,-0.000111,0.000207,-0.113801,0.017663,888.215810,95.959900,-546.284604,-163.885381
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-34.660000,88.756163,7,98,-0.017834,-0.113807,0.115196,-0.000179,-0.000111,0.000211,-0.113807,0.017834,925.644122,64.413562,-553.615418,-166.084625
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-34.660000,89.221531,7,98,-0.017974,-0.113813,0.115223,-0.000184,-0.000111,0.000215,-0.113813,0.017974,947.520316,28.808610,-556.667149,-167.000145
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-34.660000,89.221531,7,99,-0.017974,-0.113813,0.115223,-0.000184,-0.000111,0.000215,-0.113813,0.017974,947.520316,30.655035,-557.691974,-167.307592
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-34.660000,89.640763,7,99,-0.018073,-0.113818,0.115244,-0.000189,-0.000111,0.000220,-0.113818,0.018073,953.155839,-4.029098,-556.364427,-166.909328
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-34.660000,90.059994,7,99,-0.018146,-0.113824,0.115261,-0.000195,-0.000111,0.000224,-0.113824,0.018146,944.136898,-38.407186,-553.920700,-166.176210
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-34.660000,90.479225,7,99,-0.018193,-0.113829,0.115274,-0.000200,-0.000111,0.000229,-0.113829,0.018193,921.238521,-70.686610,-549.854341,-164.956302
Phase_18,Install ATC Walls and Roof Slab [Phase_18],-34.660000,90.898457,7,99,-0.018216,-0.113834,0.115282,-0.000206,-0.000111,0.000234,-0.113834,0.018216,885.460221,-99.074748,-543.658898,-163.097669
Phase_20,Backfill to 105.75 mATD [Phase_20],-34.660000,104.500000,7,1,-0.014580,-0.113969,0.114898,-0.001508,-0.000034,0.001509,-0.113969,0.014580,-0.000000,0.000000,-48.597047,-14.579114
Phase_20,Backfill to 105.75 mATD [Phase_20],-34.660000,104.875000,7,1,-0.014440,-0.113969,0.114880,-0.001527,-0.000034,0.001527,-0.113969,0.014440,-0.000000,0.000000,-36.452808,-10.935842
Phase_20,Backfill to 105.75 mATD [Phase_20],-34.660000,105.250000,7,1,-0.014299,-0.113969,0.114863,-0.001546,-0.000034,0.001546,-0.113969,0.014299,-0.000000,0.000000,-24.300000,-7.290000
Phase_20,Backfill to 105.75 mATD [Phase_20],-34.660000,105.625000,7,1,-0.014158,-0.113970,0.114846,-0.001564,-0.000034,0.001565,-0.113970,0.014158,-0.000000,0.000000,-12.147192,-3.644158
Phase_20,Backfill to 105.75 mATD [Phase_20],-34.660000,106.000000,7,1,-0.014018,-0.113970,0.114829,-0.001583,-0.000034,0.001584,-0.113970,0.014018,0.000000,0.000000,-0.002953,-0.000886
Phase_20,Backfill to 105.75 mATD [Phase_20],-23.375000,104.500000,7,2,-0.012759,-0.063017,0.064296,-0.001381,-0.000227,0.001400,-0.063017,0.012759,-0.000000,0.000000,-48.597047,-14.579114
Phase_20,Backfill to 105.75 mATD [Phase_20],-23.375000,104.875000,7,2,-0.013269,-0.063018,0.064399,-0.001386,-0.000227,0.001404,-0.063018,0.013269,-0.000000,0.000000,-36.452808,-10.935842
Phase_20,Backfill to 105.75 mATD [Phase_20],-23.375000,105.250000,7,2,-0.013779,-0.063018,0.064507,-0.001391,-0.000227,0.001409,-0.063018,0.013779,-0.000000,0.000000,-24.300000,-7.290000
Phase_20,Backfill to 105.75 mATD [Phase_20],-23.375000,105.625000,7,2,-0.014289,-0.063018,0.064618,-0.001395,-0.000227,0.001414,-0.063018,0.014289,-0.000000,0.000000,-12.147192,-3.644158
Phase_20,Backfill to 105.75 mATD [Phase_20],-23.375000,106.000000,7,2,-0.014799,-0.063018,0.064732,-0.001400,-0.000227,0.001418,-0.063018,0.014799,0.000000,0.000000,-0.002953,-0.000886
Phase_20,Backfill to 105.75 mATD [Phase_20],-13.135000,105.100000,6,3,-0.037675,-0.021958,0.043606,-0.000805,-0.000826,0.001154,0.037675,0.021958,-40.055369,68.667693,41.615243,8.323049
Phase_20,Backfill to 105.75 mATD [Phase_20],-13.402000,105.100000,6,3,-0.037694,-0.020969,0.043134,-0.000806,-0.000854,0.001174,0.037694,0.020969,-22.619200,61.966040,41.608676,8.321735
Phase_20,Backfill to 105.75 mATD [Phase_20],-13.669000,105.100000,6,3,-0.037714,-0.019763,0.042578,-0.000806,-0.000886,0.001198,0.037714,0.019763,-6.966364,55.264498,41.624305,8.324861
Phase_20,Backfill to 105.75 mATD [Phase_20],-13.936000,105.100000,6,3,-0.037734,-0.018367,0.041966,-0.000807,-0.000919,0.001223,0.037734,0.018367,6.900318,48.579316,41.661226,8.332245
Phase_20,Backfill to 105.75 mATD [Phase_20],-14.203000,105.100000,6,3,-0.037753,-0.016804,0.041324,-0.000807,-0.000952,0.001248,0.037753,0.016804,18.978762,41.926743,41.718538,8.343708
Phase_20,Backfill to 105.75 mATD [Phase_20],-14.203000,105.100000,6,4,-0.037753,-0.016804,0.041324,-0.000807,-0.000952,0.001248,0.037753,0.016804,18.978762,41.920794,41.714419,8.342884
Phase_20,Backfill to 105.75 mATD [Phase_20],-14.470000,105.100000,6,4,-0.037773,-0.015103,0.040680,-0.000808,-0.000983,0.001272,0.037773,0.015103,29.283262,35.283275,41.781624,8.356325
Phase_20,Backfill to 105.75 mATD [Phase_20],-14.737000,105.100000,6,4,-0.037793,-0.013288,0.040061,-0.000808,-0.001011,0.001294,0.037793,0.013288,37.819910,28.651666,41.847256,8.369451
Phase_20,Backfill to 105.75 mATD [Phase_20],-15.004000,105.100000,6,4,-0.037812,-0.011386,0.039489,-0.000808,-0.001034,0.001313,0.037812,0.011386,44.587491,22.027965,41.909536,8.381907
Phase_20,Backfill to 105.75 mATD [Phase_20],-15.271000,105.100000,6,4,-0.037832,-0.009425,0.038988,-0.000809,-0.001052,0.001327,0.037832,0.009425,49.584371,15.414171,41.966684,8.393337
Phase_20,Backfill to 105.75 mATD [Phase_20],-15.271000,105.100000,6,5,-0.037832,-0.009425,0.038988,-0.000809,-0.001052,0.001327,0.037832,0.009425,49.584371,15.411029,41.964488,8.392898
Phase_20,Backfill to 105.75 mATD [Phase_20],-15.538000,105.100000,6,5,-0.037852,-0.007432,0.038575,-0.000809,-0.001063,0.001336,0.037852,0.007432,52.816363,8.801530,42.008953,8.401791
Phase_20,Backfill to 105.75 mATD [Phase_20],-15.805000,105.100000,6,5,-0.037871,-0.005436,0.038260,-0.000810,-0.001067,0.001340,0.037871,0.005436,54.283547,2.190223,42.038172,8.407634
Phase_20,Backfill to 105.75 mATD [Phase_20],-16.072000,105.100000,6,5,-0.037891,-0.003463,0.038049,-0.000810,-0.001064,0.001337,0.037891,0.003463,53.986434,-4.418586,42.051543,8.410309
Phase_20,Backfill to 105.75 mATD [Phase_20],-16.339000,105.100000,6,5,-0.037911,-0.001544,0.037942,-0.000811,-0.001053,0.001329,0.037911,0.001544,51.925308,-11.020590,42.048463,8.409693
Phase_20,Backfill to 105.75 mATD [Phase_20],-16.339000,105.100000,6,6,-0.037911,-0.001544,0.037942,-0.000811,-0.001053,0.001329,0.037911,0.001544,51.925308,-11.023789,42.047469,8.409494
Phase_20,Backfill to 105.75 mATD [Phase_20],-16.606000,105.100000,6,6,-0.037931,0.000293,0.037932,-0.000811,-0.001034,0.001314,0.037931,-0.000293,48.102157,-17.623592,42.025230,8.405046
Phase_20,Backfill to 105.75 mATD [Phase_20],-16.873000,105.100000,6,6,-0.037950,0.002018,0.038004,-0.000812,-0.001007,0.001293,0.037950,-0.002018,42.513404,-24.225817,41.981891,8.396378
Phase_20,Backfill to 105.75 mATD [Phase_20],-17.140000,105.100000,6,6,-0.037970,0.003603,0.038140,-0.000812,-0.000972,0.001266,0.037970,-0.003603,35.162809,-30.825475,41.917078,8.383416
Phase_20,Backfill to 105.75 mATD [Phase_20],-17.407000,105.100000,6,6,-0.037990,0.005015,0.038319,-0.000812,-0.000930,0.001235,0.037990,-0.005015,26.053962,-37.417577,41.830420,8.366084
Phase_20,Backfill to 105.75 mATD [Phase_20],-17.407000,105.100000,6,7,-0.037990,0.005015,0.038319,-0.000812,-0.000930,0.001235,0.037990,-0.005015,26.053962,-37.425694,41.816939,8.363388
Phase_20,Backfill to 105.75 mATD [Phase_20],-17.674000,105.100000,6,7,-0.038009,0.006225,0.038516,-0.000813,-0.000882,0.001199,0.038009,-0.006225,15.186067,-44.032209,41.721030,8.344206
Phase_20,Backfill to 105.75 mATD [Phase_20],-17.941000,105.100000,6,7,-0.038029,0.007202,0.038705,-0.000813,-0.000828,0.001161,0.038029,-0.007202,2.537317,-50.641001,41.550004,8.310001
Phase_20,Backfill to 105.75 mATD [Phase_20],-18.208000,105.100000,6,7,-0.038049,0.007914,0.038863,-0.000814,-0.000769,0.001120,0.038049,-0.007914,-11.847345,-57.079679,41.303036,8.260607
Phase_20,Backfill to 105.75 mATD [Phase_20],-18.475000,105.100000,6,7,-0.038068,0.008330,0.038969,-0.000814,-0.000708,0.001079,0.038068,-0.008330,-27.909521,-63.175849,40.979299,8.195860
Phase_20,Backfill to 105.75 mATD [Phase_20],-10.000000,105.100000,6,8,-0.037555,-0.029624,0.047832,-0.000795,-0.000457,0.000917,0.037555,0.029624,-91.084525,73.658361,61.121424,12.224285
Phase_20,Backfill to 105.75 mATD [Phase_20],-10.099605,105.100000,6,8,-0.037558,-0.029667,0.047862,-0.000795,-0.000448,0.000913,0.037558,0.029667,-83.885154,70.923710,61.123329,12.224666
