Phase,PhaseIdent,X(m),Y(m),MaterialId,Ux(m),Uy(m),Utot(m),PUx(m),PUy(m),PUt(m),U1(m),U2(m),M2D(kNm/m),Q2D(kN/m),Nx2D(kN/m),Nz2D(kN/m),Tskin(kN/m),Tlat(kN/m)
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,95.700000,1,-0.016505,0.016476,0.023321,-0.001074,-0.000205,0.001093,-0.016476,-0.016505,0.418101,1.490532,4.000831,0.000000,0.000000,0.752717
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,95.550000,1,-0.016636,0.016520,0.023445,-0.001063,-0.000205,0.001083,-0.016520,-0.016636,0.650169,1.605996,3.238734,0.000000,0.000000,0.805980
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,95.400000,1,-0.016916,0.016605,0.023704,-0.001052,-0.000205,0.001072,-0.016605,-0.016916,0.900469,1.733528,2.477159,0.000000,0.000000,0.086446
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,95.400000,1,-0.016916,0.016605,0.023704,-0.001052,-0.000205,0.001072,-0.016605,-0.016916,0.900469,1.676407,2.476963,0.000000,0.000000,0.086959
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,95.318623,1,-0.017075,0.016660,0.023856,-0.001046,-0.000205,0.001066,-0.016660,-0.017075,1.039719,1.747026,2.063805,0.000000,0.000000,0.877586
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,95.237246,1,-0.017187,0.016723,0.023980,-0.001040,-0.000205,0.001060,-0.016723,-0.017187,1.184850,1.819225,1.650359,0.000000,0.000000,0.896551
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,95.155869,1,-0.017294,0.016794,0.024107,-0.001034,-0.000205,0.001054,-0.016794,-0.017294,1.335915,1.892940,1.236918,0.000000,0.000000,0.914867
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,95.074492,1,-0.017397,0.016874,0.024236,-0.001028,-0.000205,0.001048,-0.016874,-0.017397,1.492970,1.968109,0.823772,0.000000,0.000000,0.930738
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,95.074492,1,-0.017397,0.016874,0.024236,-0.001028,-0.000205,0.001048,-0.016874,-0.017397,1.492970,1.968009,0.823564,0.000000,0.000000,0.930738
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,94.987367,1,-0.017296,0.016953,0.024219,-0.001022,-0.000205,0.001042,-0.016953,-0.017296,1.667947,2.049842,0.381241,0.000000,0.000000,0.946033
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,94.900243,1,-0.017187,0.017031,0.024196,-0.001015,-0.000205,0.001036,-0.017031,-0.017187,1.850192,2.132848,-0.061389,0.000000,0.000000,0.959321
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,94.813118,1,-0.017084,0.017108,0.024177,-0.001009,-0.000205,0.001029,-0.017108,-0.017084,2.039712,2.216934,-0.504013,0.000000,0.000000,0.970821
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,94.725993,1,-0.016982,0.017190,0.024164,-0.001002,-0.000205,0.001023,-0.017190,-0.016982,2.236517,2.302006,-0.946319,0.000000,0.000000,0.980734
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,94.725993,1,-0.016982,0.017190,0.024164,-0.001002,-0.000205,0.001023,-0.017190,-0.016982,2.236517,2.298283,-0.946855,0.000000,0.000000,0.980734
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,94.374430,1,-0.016533,0.017552,0.024113,-0.000977,-0.000205,0.000998,-0.017552,-0.016533,3.106688,2.653133,-2.731574,0.000000,0.000000,1.003726
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,94.022866,1,-0.016029,0.017914,0.024038,-0.000951,-0.000205,0.000973,-0.017914,-0.016029,4.101722,3.004780,-4.517426,0.000000,0.000000,1.001952
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,93.671303,1,-0.015464,0.018253,0.023923,-0.000925,-0.000205,0.000948,-0.018253,-0.015464,5.219255,3.350781,-6.303150,0.000000,0.000000,0.971603
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,93.319740,1,-0.014835,0.018582,0.023777,-0.000900,-0.000205,0.000923,-0.018582,-0.014835,6.456705,3.688693,-8.087486,0.000000,0.000000,0.910507
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,93.319740,1,-0.014835,0.018582,0.023777,-0.000900,-0.000205,0.000923,-0.018582,-0.014835,6.456705,3.674062,-7.978590,0.000000,0.000000,0.737949
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,92.841633,1,-0.013903,0.018699,0.023301,-0.000866,-0.000205,0.000890,-0.018699,-0.013903,8.296978,4.010421,-10.594868,0.000000,0.000000,0.598831
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,92.363526,1,-0.013248,0.018725,0.022938,-0.000832,-0.000206,0.000857,-0.018725,-0.013248,10.276031,4.248442,-12.919759,0.000000,0.000000,0.405820
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,91.885418,1,-0.012596,0.018504,0.022385,-0.000798,-0.000206,0.000824,-0.018504,-0.012596,12.343886,4.383172,-14.724141,0.000000,2.178469,0.166699
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,91.407311,1,-0.012294,0.018364,0.022099,-0.000766,-0.000206,0.000793,-0.018364,-0.012294,14.449875,4.409656,-15.778891,0.000000,2.016935,-0.055990
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,91.407311,1,-0.012294,0.018364,0.022099,-0.000766,-0.000206,0.000793,-0.018364,-0.012294,14.449875,4.447120,-16.086630,0.000000,1.728028,-0.044276
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,90.890492,1,0.002924,0.006943,0.007534,-0.000731,-0.000206,0.000760,-0.006943,0.002924,16.697836,4.223259,-17.548078,0.000000,2.345706,-0.585894
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,90.373672,1,0.003771,0.006801,0.007777,-0.000698,-0.000206,0.000728,-0.006801,0.003771,18.786143,3.834421,-18.917485,0.000000,2.481424,-0.951374
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,89.856853,1,0.004488,0.005690,0.007246,-0.000666,-0.000206,0.000697,-0.005690,0.004488,20.637052,3.299767,-20.176165,0.000000,2.774250,-1.150238
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,89.340033,1,0.005300,0.004501,0.006953,-0.000635,-0.000206,0.000668,-0.004501,0.005300,22.175753,2.638458,-21.305429,0.000000,3.103333,-1.295785
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,89.340033,1,0.005300,0.004501,0.006953,-0.000635,-0.000206,0.000668,-0.004501,0.005300,22.175753,2.658222,-21.286097,0.000000,3.494146,-1.481535
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,88.817498,1,0.005885,0.003822,0.007017,-0.000605,-0.000207,0.000640,-0.003822,0.005885,23.363878,1.895832,-22.102691,0.000000,3.568774,-1.422454
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,88.294962,1,0.006201,0.003092,0.006930,-0.000577,-0.000207,0.000613,-0.003092,0.006201,24.163306,1.170775,-22.863347,0.000000,3.677061,-1.356906
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,87.772427,1,0.006456,0.002405,0.006889,-0.000551,-0.000207,0.000588,-0.002405,0.006456,24.594775,0.486334,-23.567646,0.000000,3.784507,-1.266980
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,87.249891,1,0.006633,0.001712,0.006850,-0.000526,-0.000207,0.000565,-0.001712,0.006633,24.679428,-0.154208,-24.215166,0.000000,3.850281,-1.145717
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,87.249891,1,0.006633,0.001712,0.006850,-0.000526,-0.000207,0.000565,-0.001712,0.006633,24.679428,-0.146711,-24.229381,0.000000,3.909161,-1.161748
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,86.721576,1,0.006784,0.001044,0.006863,-0.000502,-0.000208,0.000544,-0.001044,0.006784,24.445593,-0.726443,-24.814458,0.000000,3.987106,-1.025395
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,86.193262,1,0.006767,0.000318,0.006775,-0.000481,-0.000208,0.000524,-0.000318,0.006767,23.925058,-1.230409,-25.380078,0.000000,4.037881,-0.883675
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,85.664947,1,0.006565,-0.000486,0.006583,-0.000460,-0.000208,0.000505,0.000486,0.006565,23.158768,-1.657322,-25.931269,0.000000,4.041737,-0.733674
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,85.136632,1,0.006165,-0.001364,0.006314,-0.000441,-0.000209,0.000488,0.001364,0.006165,22.187795,-2.005899,-26.473058,0.000000,3.995572,-0.584143
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,85.136632,1,0.006165,-0.001364,0.006314,-0.000441,-0.000209,0.000488,0.001364,0.006165,22.187795,-2.009216,-26.481506,0.000000,3.992764,-0.583704
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,84.602474,1,0.005590,-0.002284,0.006039,-0.000424,-0.000209,0.000473,0.002284,0.005590,21.040284,-2.277266,-27.081038,0.000000,3.933973,-0.442062
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,84.068316,1,0.004923,-0.003149,0.005844,-0.000408,-0.000209,0.000458,0.003149,0.004923,19.766487,-2.480655,-27.703895,0.000000,3.890368,-0.315926
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,83.534158,1,0.004220,-0.003908,0.005751,-0.000393,-0.000210,0.000445,0.003908,0.004220,18.400718,-2.621273,-28.349310,0.000000,3.849502,-0.207007
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,83.000000,1,0.003545,-0.004535,0.005757,-0.000379,-0.000210,0.000433,0.004535,0.003545,16.976948,-2.701010,-29.016516,0.000000,3.815655,-0.101417
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,83.000000,1,0.003545,-0.004535,0.005757,-0.000379,-0.000210,0.000433,0.004535,0.003545,16.976948,-2.705019,-29.009894,0.000000,3.815922,-0.101425
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,82.458333,1,0.002948,-0.005035,0.005835,-0.000366,-0.000210,0.000422,0.005035,0.002948,15.503686,-2.727185,-29.716027,0.000000,3.766343,0.004538
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,81.916667,1,0.002465,-0.005409,0.005944,-0.000354,-0.000211,0.000412,0.005409,0.002465,14.031641,-2.699164,-30.432574,0.000000,3.737745,0.102992
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,81.375000,1,0.002117,-0.005667,0.006049,-0.000343,-0.000211,0.000403,0.005667,0.002117,12.587520,-2.623460,-31.154685,0.000000,3.745795,0.180620
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,80.833333,1,0.001938,-0.005808,0.006123,-0.000333,-0.000212,0.000394,0.005808,0.001938,11.197625,-2.502575,-31.877511,0.000000,3.786967,0.233786
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,80.833333,1,0.001938,-0.005808,0.006123,-0.000333,-0.000212,0.000394,0.005808,0.001938,11.197625,-2.510032,-31.870149,0.000000,3.818921,0.235599
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,80.291667,1,0.001916,-0.005861,0.006166,-0.000323,-0.000212,0.000387,0.005861,0.001916,9.876471,-2.365509,-32.527252,0.000000,3.910560,0.284921
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,79.750000,1,0.001942,-0.005876,0.006188,-0.000314,-0.000212,0.000379,0.005876,0.001942,8.638719,-2.200800,-33.135482,0.000000,3.998312,0.325743
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,79.208333,1,0.001967,-0.005881,0.006202,-0.000306,-0.000213,0.000373,0.005881,0.001967,7.495053,-2.017618,-33.693058,0.000000,4.097607,0.353134
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,78.666667,1,0.001987,-0.005880,0.006207,-0.000298,-0.000213,0.000366,0.005880,0.001987,6.455904,-1.817678,-34.198202,0.000000,4.215521,0.363824
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,78.666667,1,0.001987,-0.005880,0.006207,-0.000298,-0.000213,0.000366,0.005880,0.001987,6.455904,-1.823779,-34.191030,0.000000,4.213067,0.363627
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,78.125000,1,0.002002,-0.005870,0.006202,-0.000290,-0.000213,0.000360,0.005870,0.002002,5.522870,-1.623344,-34.630204,0.000000,4.342940,0.361047
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,77.583333,1,0.002010,-0.005851,0.006187,-0.000283,-0.000214,0.000355,0.005851,0.002010,4.695672,-1.432244,-34.988210,0.000000,4.488714,0.346367
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,77.041667,1,0.002012,-0.005825,0.006163,-0.000276,-0.000214,0.000349,0.005825,0.002012,3.968994,-1.251786,-35.262928,0.000000,4.650497,0.321747
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,76.500000,1,0.002008,-0.005792,0.006130,-0.000269,-0.000214,0.000344,0.005792,0.002008,3.337338,-1.083279,-35.452240,0.000000,4.828629,0.290770
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,76.500000,1,0.002008,-0.005792,0.006130,-0.000269,-0.000214,0.000344,0.005792,0.002008,3.337338,-1.085056,-35.444779,0.000000,4.828558,0.290764
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,75.958333,1,0.001999,-0.005752,0.006090,-0.000263,-0.000214,0.000339,0.005752,0.001999,2.790718,-0.937004,-35.534294,0.000000,5.020710,0.254869
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,75.416667,1,0.001986,-0.005707,0.006043,-0.000256,-0.000215,0.000334,0.005707,0.001986,2.318655,-0.809006,-35.507846,0.000000,5.229909,0.217533
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,74.875000,1,0.001969,-0.005657,0.005990,-0.000250,-0.000215,0.000329,0.005657,0.001969,1.910470,-0.701080,-35.363472,0.000000,5.456175,0.180747
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,74.333333,1,0.001948,-0.005602,0.005931,-0.000244,-0.000215,0.000325,0.005602,0.001948,1.555503,-0.613245,-35.099211,0.000000,5.700552,0.147406
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,74.333333,1,0.001948,-0.005602,0.005931,-0.000244,-0.000215,0.000325,0.005602,0.001948,1.555503,-0.610852,-35.094699,0.000000,5.700812,0.147416
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,73.791667,1,0.001925,-0.005543,0.005868,-0.000238,-0.000215,0.000320,0.005543,0.001925,1.243956,-0.541526,-34.684465,0.000000,5.972802,0.119179
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,73.250000,1,0.001901,-0.005480,0.005800,-0.000231,-0.000215,0.000316,0.005480,0.001901,0.967045,-0.482107,-34.124980,0.000000,6.251964,0.098636
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,72.708333,1,0.001874,-0.005414,0.005729,-0.000225,-0.000215,0.000312,0.005414,0.001874,0.719924,-0.431714,-33.418551,0.000000,6.515423,0.085846
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,72.166667,1,0.001847,-0.005345,0.005655,-0.000219,-0.000215,0.000308,0.005345,0.001847,0.497901,-0.389468,-32.567486,0.000000,6.757578,0.096306
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,72.166667,1,0.001847,-0.005345,0.005655,-0.000219,-0.000215,0.000308,0.005345,0.001847,0.497901,-0.375404,-32.686332,0.000000,6.758005,0.096338
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,71.625000,1,0.001819,-0.005273,0.005578,-0.000214,-0.000216,0.000303,0.005273,0.001819,0.303471,-0.334291,-31.454202,0.000000,7.237644,0.111193
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,71.083333,1,0.001790,-0.005198,0.005498,-0.000208,-0.000216,0.000299,0.005198,0.001790,0.143509,-0.251760,-30.291940,0.000000,7.451917,0.207482
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,70.541667,1,0.001762,-0.005121,0.005415,-0.000202,-0.000216,0.000295,0.005121,0.001762,0.036613,-0.136286,-29.345487,0.000000,6.440722,0.232844
Phase_40,Apply silo lc 2 [Phase_40],-19.000000,70.000000,1,0.001733,-0.005041,0.005331,-0.000196,-0.000216,0.000291,0.005041,0.001733,-0.000000,0.003658,-28.760786,0.000000,3.697625,0.260410
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,96.000000,1,-0.017947,0.014915,0.023335,-0.001588,-0.001541,0.002213,-0.014915,-0.017947,-0.000000,-0.394380,-4.241548,0.000000,0.000000,0.000000
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,95.850000,1,-0.018004,0.014916,0.023380,-0.001587,-0.001541,0.002212,-0.014916,-0.018004,-0.058406,-0.387408,-5.003079,0.000000,0.000000,-0.002685
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,95.700000,1,-0.018092,0.014935,0.023460,-0.001587,-0.001541,0.002212,-0.014935,-0.018092,-0.117007,-0.395829,-5.765318,0.000000,0.000000,-0.119740
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,95.550000,1,-0.018222,0.014979,0.023589,-0.001586,-0.001541,0.002211,-0.014979,-0.018222,-0.177867,-0.417943,-6.527703,0.000000,0.000000,-0.185267
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,95.400000,1,-0.018502,0.015064,0.023859,-0.001586,-0.001541,0.002211,-0.015064,-0.018502,-0.242974,-0.452047,-7.289668,0.000000,0.000000,-0.017714
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,95.400000,1,-0.018502,0.015064,0.023859,-0.001586,-0.001541,0.002211,-0.015064,-0.018502,-0.242974,-0.436452,-7.289689,0.000000,0.000000,-0.021104
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,95.318623,1,-0.018660,0.015120,0.024017,-0.001586,-0.001540,0.002211,-0.015120,-0.018660,-0.279072,-0.451069,-7.703018,0.000000,0.000000,-0.183849
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,95.237246,1,-0.018772,0.015183,0.024144,-0.001585,-0.001540,0.002211,-0.015183,-0.018772,-0.316406,-0.466380,-8.116640,0.000000,0.000000,-0.192634
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,95.155869,1,-0.018880,0.015254,0.024272,-0.001585,-0.001540,0.002210,-0.015254,-0.018880,-0.355013,-0.482346,-8.530260,0.000000,0.000000,-0.199967
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,95.074492,1,-0.018982,0.015334,0.024401,-0.001585,-0.001540,0.002210,-0.015334,-0.018982,-0.394926,-0.498931,-8.943589,0.000000,0.000000,-0.204514
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,95.074492,1,-0.018982,0.015334,0.024401,-0.001585,-0.001540,0.002210,-0.015334,-0.018982,-0.394926,-0.498794,-8.943797,0.000000,0.000000,-0.204514
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,94.987367,1,-0.018880,0.015413,0.024373,-0.001585,-0.001540,0.002210,-0.015413,-0.018880,-0.439159,-0.516868,-9.386321,0.000000,0.000000,-0.208242
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,94.900243,1,-0.018771,0.015491,0.024338,-0.001584,-0.001540,0.002210,-0.015491,-0.018771,-0.484995,-0.535085,-9.829157,0.000000,0.000000,-0.210120
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,94.813118,1,-0.018668,0.015568,0.024308,-0.001584,-0.001540,0.002209,-0.015568,-0.018668,-0.532422,-0.553407,-10.271993,0.000000,0.000000,-0.210636
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,94.725993,1,-0.018566,0.015650,0.024282,-0.001584,-0.001540,0.002209,-0.015650,-0.018566,-0.581427,-0.571794,-10.714517,0.000000,0.000000,-0.210144
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,94.725993,1,-0.018566,0.015650,0.024282,-0.001584,-0.001540,0.002209,-0.015650,-0.018566,-0.581427,-0.571138,-10.715051,0.000000,0.000000,-0.210144
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,94.374430,1,-0.018116,0.016012,0.024178,-0.001583,-0.001540,0.002208,-0.016012,-0.018116,-0.795160,-0.644110,-12.500713,0.000000,0.000000,-0.199326
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,94.022866,1,-0.017611,0.016374,0.024047,-0.001582,-0.001540,0.002207,-0.016374,-0.017611,-1.033649,-0.711289,-14.287596,0.000000,0.000000,-0.182874
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,93.671303,1,-0.017044,0.016714,0.023871,-0.001580,-0.001539,0.002206,-0.016714,-0.017044,-1.294713,-0.772589,-16.074437,0.000000,0.000000,-0.165878
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,93.319740,1,-0.016414,0.017043,0.023661,-0.001579,-0.001539,0.002205,-0.017043,-0.016414,-1.576168,-0.827923,-17.859971,0.000000,0.000000,-0.128342
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,93.319740,1,-0.016414,0.017043,0.023661,-0.001579,-0.001539,0.002205,-0.017043,-0.016414,-1.576168,-0.813485,-18.282641,0.000000,0.000000,-0.104019
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,92.841633,1,-0.015479,0.017161,0.023110,-0.001576,-0.001539,0.002203,-0.017161,-0.015479,-1.980510,-0.868324,-19.982314,0.000000,0.000000,-0.041804
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,92.363526,1,-0.014822,0.017187,0.022695,-0.001573,-0.001538,0.002200,-0.017187,-0.014822,-2.395961,-0.856055,-22.807160,0.000000,0.000000,0.080144
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,91.885418,1,-0.014166,0.016966,0.022103,-0.001570,-0.001538,0.002198,-0.016966,-0.014166,-2.787500,-0.769886,-27.627839,0.000000,-8.351772,0.267367
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,91.407311,1,-0.013859,0.016826,0.021799,-0.001565,-0.001537,0.002194,-0.016826,-0.013859,-3.119106,-0.603024,-35.315013,0.000000,-8.436248,0.512422
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,91.407311,1,-0.013859,0.016826,0.021799,-0.001565,-0.001537,0.002194,-0.016826,-0.013859,-3.119106,-0.623417,-34.165728,0.000000,-10.562739,0.509289
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,90.890492,1,0.001365,0.005407,0.005576,-0.001559,-0.001537,0.002189,-0.005407,0.001365,-3.356602,-0.314947,-43.099655,0.000000,-11.753317,0.483199
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,90.373672,1,0.002219,0.005265,0.005714,-0.001552,-0.001535,0.002183,-0.005265,0.002219,-3.464693,-0.123352,-51.517530,0.000000,-10.457196,0.261219
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,89.856853,1,0.002944,0.004155,0.005093,-0.001544,-0.001534,0.002176,-0.004155,0.002944,-3.504575,-0.050482,-59.528639,0.000000,-10.179037,0.023708
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,89.340033,1,0.003766,0.002968,0.004795,-0.001533,-0.001533,0.002168,-0.002968,0.003766,-3.537712,-0.098184,-67.242272,0.000000,-10.740940,0.067543
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,89.340033,1,0.003766,0.002968,0.004795,-0.001533,-0.001533,0.002168,-0.002968,0.003766,-3.537712,-0.020913,-67.481845,0.000000,-11.235293,0.042955
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,88.817498,1,0.004364,0.002291,0.004929,-0.001521,-0.001531,0.002158,-0.002291,0.004364,-3.566854,-0.084521,-75.890880,0.000000,-11.086788,-0.083903
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,88.294962,1,0.004694,0.001563,0.004947,-0.001508,-0.001528,0.002147,-0.001563,0.004694,-3.619339,-0.109301,-84.371233,0.000000,-11.197986,-0.014188
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,87.772427,1,0.004964,0.000879,0.005041,-0.001492,-0.001526,0.002134,-0.000879,0.004964,-3.674022,-0.093378,-92.922516,0.000000,-11.358295,0.071903
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,87.249891,1,0.005158,0.000189,0.005162,-0.001474,-0.001523,0.002120,-0.000189,0.005158,-3.709458,-0.034879,-101.544335,0.000000,-11.401304,0.207848
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,87.249891,1,0.005158,0.000189,0.005162,-0.001474,-0.001523,0.002120,-0.000189,0.005158,-3.709458,-0.025698,-101.503177,0.000000,-11.564534,0.210963
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,86.721576,1,0.005329,-0.000476,0.005350,-0.001455,-0.001520,0.002104,0.000476,0.005329,-3.688166,0.118272,-110.368897,0.000000,-11.675610,0.334194
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,86.193262,1,0.005334,-0.001198,0.005467,-0.001433,-0.001516,0.002086,0.001198,0.005334,-3.572547,0.329047,-119.212313,0.000000,-11.677179,0.471008
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,85.664947,1,0.005156,-0.001999,0.005530,-0.001410,-0.001513,0.002068,0.001999,0.005156,-3.329448,0.602069,-128.004377,0.000000,-11.481191,0.569863
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,85.136632,1,0.004781,-0.002873,0.005578,-0.001384,-0.001509,0.002047,0.002873,0.004781,-2.926411,0.932780,-136.716043,0.000000,-11.065030,0.641483
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,85.136632,1,0.004781,-0.002873,0.005578,-0.001384,-0.001509,0.002047,0.002873,0.004781,-2.926411,0.915943,-136.648208,0.000000,-11.059560,0.641240
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,84.602474,1,0.004233,-0.003788,0.005681,-0.001357,-0.001504,0.002026,0.003788,0.004233,-2.338669,1.283932,-145.156496,0.000000,-10.503043,0.673414
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,84.068316,1,0.003595,-0.004648,0.005876,-0.001328,-0.001499,0.002003,0.004648,0.003595,-1.557081,1.637506,-153.297821,0.000000,-9.842861,0.660074
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,83.534158,1,0.002922,-0.005402,0.006142,-0.001298,-0.001494,0.001979,0.005402,0.002922,-0.592543,1.970563,-161.051053,0.000000,-9.049782,0.596587
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,83.000000,1,0.002280,-0.006024,0.006441,-0.001266,-0.001489,0.001954,0.006024,0.002280,0.543116,2.277002,-168.395061,0.000000,-8.147034,0.473999
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,83.000000,1,0.002280,-0.006024,0.006441,-0.001266,-0.001489,0.001954,0.006024,0.002280,0.543116,2.262398,-168.351554,0.000000,-8.148967,0.474102
Phase_44,Consolidate silo lc 2 (90%) [Phase_44],-19.000000,82.458333,1,0.001716,-0.006519,0.006741,-0.001233,-0.001483,0.001929,0.006519,0.001716,1.830936,2.477781,-175.257121,0.000000,-7.074973,0.309140
