Phase,PhaseIdent,X(m),Y(m),MaterialId,Ux(m),Uy(m),Utot(m),PUx(m),PUy(m),PUt(m),U1(m),U2(m),M2D(kNm/m),Q2D(kN/m),Nx2D(kN/m),Nz2D(kN/m),Tskin(kN/m),Tlat(kN/m)
Phase_5,Install temp. support to top of wall [Phase_5],0.000000,9.550000,1,0.000155,-0.000047,0.000163,0.000003,0.000025,0.000025,0.000047,0.000155,0.526218,-0.959164,-12.316869,0.000000,10.328955,1.329895
Phase_5,Install temp. support to top of wall [Phase_5],0.000000,9.445833,1,0.000157,-0.000047,0.000164,0.000005,0.000025,0.000025,0.000047,0.000157,0.433118,-0.831295,-12.207730,0.000000,10.171782,1.156946
Phase_5,Install temp. support to top of wall [Phase_5],0.000000,9.341667,1,0.000158,-0.000047,0.000165,0.000007,0.000025,0.000026,0.000047,0.000158,0.352514,-0.718360,-12.115211,0.000000,10.012843,1.006420
Phase_5,Install temp. support to top of wall [Phase_5],0.000000,9.237500,1,0.000160,-0.000047,0.000166,0.000008,0.000025,0.000026,0.000047,0.000160,0.282922,-0.619917,-12.039468,0.000000,9.849639,0.878704
Phase_5,Install temp. support to top of wall [Phase_5],0.000000,9.133333,1,0.000161,-0.000047,0.000168,0.000009,0.000024,0.000026,0.000047,0.000161,0.222876,-0.535518,-11.980659,0.000000,9.679341,0.772544
Phase_5,Install temp. support to top of wall [Phase_5],0.000000,9.133333,1,0.000161,-0.000047,0.000168,0.000009,0.000024,0.000026,0.000047,0.000161,0.222876,-0.533541,-11.981765,0.000000,9.679341,0.772544
Phase_5,Install temp. support to top of wall [Phase_5],0.000000,9.029167,1,0.000162,-0.000047,0.000169,0.000010,0.000024,0.000026,0.000047,0.000162,0.171242,-0.459054,-11.940303,0.000000,9.497652,0.689244
Phase_5,Install temp. support to top of wall [Phase_5],0.000000,8.925000,1,0.000164,-0.000046,0.000170,0.000011,0.000024,0.000027,0.000046,0.000164,0.127045,-0.390167,-11.920328,0.000000,9.299135,0.628508
Phase_5,Install temp. support to top of wall [Phase_5],0.000000,8.820833,1,0.000165,-0.000046,0.000172,0.000012,0.000024,0.000027,0.000046,0.000165,0.089761,-0.326400,-11.922483,0.000000,9.072714,0.590933
Phase_5,Install temp. support to top of wall [Phase_5],0.000000,8.716667,1,0.000167,-0.000046,0.000173,0.000013,0.000024,0.000027,0.000046,0.000167,0.058885,-0.267272,-11.947410,0.000000,8.803087,0.571481
Phase_5,Install temp. support to top of wall [Phase_5],0.000000,8.716667,1,0.000167,-0.000046,0.000173,0.000013,0.000024,0.000027,0.000046,0.000167,0.058885,-0.265236,-11.965889,0.000000,8.803087,0.571481
Phase_5,Install temp. support to top of wall [Phase_5],0.000000,8.612500,1,0.000168,-0.000046,0.000174,0.000014,0.000024,0.000028,0.000046,0.000168,0.034252,-0.207237,-11.996268,0.000000,8.481325,0.579657
Phase_5,Install temp. support to top of wall [Phase_5],0.000000,8.508333,1,0.000169,-0.000046,0.000175,0.000015,0.000024,0.000028,0.000046,0.000169,0.015858,-0.144871,-12.108712,0.000000,7.943714,0.608785
Phase_5,Install temp. support to top of wall [Phase_5],0.000000,8.404167,1,0.000171,-0.000046,0.000177,0.000016,0.000024,0.000029,0.000046,0.000171,0.004248,-0.077182,-12.323296,0.000000,6.520035,0.681859
Phase_5,Install temp. support to top of wall [Phase_5],0.000000,8.300000,1,0.000172,-0.000045,0.000178,0.000017,0.000024,0.000029,0.000045,0.000172,-0.000000,-0.003215,-12.660094,0.000000,2.726084,0.838743
Phase_3,Excavate to +11.3 [Phase_3],0.000000,18.200000,1,0.015882,0.000477,0.015889,0.019970,0.000542,0.019977,-0.000477,0.015882,-0.000000,76.993591,-0.417588,0.000000,0.000000,0.000000
Phase_3,Excavate to +11.3 [Phase_3],0.000000,18.075000,1,0.015907,0.000477,0.015914,0.019817,0.000542,0.019824,-0.000477,0.015907,9.593485,76.530096,-1.646223,0.000000,-0.933190,-4.174449
Phase_3,Excavate to +11.3 [Phase_3],0.000000,17.950000,1,0.015931,0.000477,0.015938,0.019664,0.000542,0.019671,-0.000477,0.015931,19.128822,75.969632,-2.960698,0.000000,-1.803301,-4.419410
Phase_3,Excavate to +11.3 [Phase_3],0.000000,17.825000,1,0.015954,0.000477,0.015961,0.019511,0.000542,0.019518,-0.000477,0.015954,28.584128,75.261381,-4.340898,0.000000,-1.977478,-6.539293
Phase_3,Excavate to +11.3 [Phase_3],0.000000,17.700000,1,0.015976,0.000477,0.015983,0.019358,0.000542,0.019365,-0.000477,0.015976,37.935560,74.354526,-5.766705,0.000000,-0.846411,-6.544044
Phase_3,Excavate to +11.3 [Phase_3],0.000000,17.700000,1,0.015976,0.000477,0.015983,0.019358,0.000542,0.019365,-0.000477,0.015976,37.935560,74.392365,-5.706316,0.000000,-2.270257,-6.544044
Phase_3,Excavate to +11.3 [Phase_3],0.000000,17.575000,1,0.015995,0.000477,0.016002,0.019205,0.000542,0.019212,-0.000477,0.015995,47.183702,73.598353,-7.158102,0.000000,-2.507977,-6.660597
Phase_3,Excavate to +11.3 [Phase_3],0.000000,17.450000,1,0.016011,0.000478,0.016018,0.019051,0.000542,0.019059,-0.000478,0.016011,56.331839,72.726400,-8.637521,0.000000,-2.724920,-7.306601
Phase_3,Excavate to +11.3 [Phase_3],0.000000,17.325000,1,0.016024,0.000478,0.016031,0.018897,0.000542,0.018905,-0.000478,0.016024,65.366397,71.779826,-10.143182,0.000000,-2.927987,-7.854675
Phase_3,Excavate to +11.3 [Phase_3],0.000000,17.200000,1,0.016032,0.000478,0.016040,0.018742,0.000542,0.018750,-0.000478,0.016032,74.273890,70.761948,-11.673691,0.000000,-3.194125,-8.601226
Phase_3,Excavate to +11.3 [Phase_3],0.000000,17.200000,1,0.016032,0.000478,0.016040,0.018742,0.000542,0.018750,-0.000478,0.016032,74.273890,70.822235,-11.671814,0.000000,-3.769035,-8.601226
Phase_3,Excavate to +11.3 [Phase_3],0.000000,17.075000,1,0.016037,0.000478,0.016044,0.018587,0.000543,0.018595,-0.000478,0.016037,83.044711,69.541378,-13.306435,0.000000,-3.831711,-10.151147
Phase_3,Excavate to +11.3 [Phase_3],0.000000,16.950000,1,0.016036,0.000478,0.016043,0.018431,0.000543,0.018439,-0.000478,0.016036,91.659641,68.275789,-14.933237,0.000000,-3.721807,-10.264148
Phase_3,Excavate to +11.3 [Phase_3],0.000000,16.825000,1,0.016029,0.000479,0.016037,0.018273,0.000543,0.018281,-0.000479,0.016029,100.119256,67.049892,-16.554871,0.000000,-3.752530,-9.516007
Phase_3,Excavate to +11.3 [Phase_3],0.000000,16.700000,1,0.016017,0.000479,0.016024,0.018114,0.000543,0.018122,-0.000479,0.016017,108.425013,65.888110,-18.173985,0.000000,-4.330287,-6.660946
Phase_3,Excavate to +11.3 [Phase_3],0.000000,16.700000,1,0.016017,0.000479,0.016024,0.018114,0.000543,0.018122,-0.000479,0.016017,108.425013,65.767615,-18.197896,0.000000,-4.635153,-20.495219
Phase_3,Excavate to +11.3 [Phase_3],0.000000,16.575000,1,0.015998,0.000479,0.016005,0.017954,0.000543,0.017962,-0.000479,0.015998,116.521011,63.740995,-19.954739,0.000000,-4.991268,-17.394638
Phase_3,Excavate to +11.3 [Phase_3],0.000000,16.450000,1,0.015972,0.000480,0.015979,0.017792,0.000543,0.017800,-0.000480,0.015972,124.347143,61.407605,-21.758967,0.000000,-5.416037,-20.156162
Phase_3,Excavate to +11.3 [Phase_3],0.000000,16.325000,1,0.015938,0.000480,0.015945,0.017628,0.000543,0.017636,-0.000480,0.015938,131.865057,58.800401,-23.603856,0.000000,-5.642152,-21.776142
Phase_3,Excavate to +11.3 [Phase_3],0.000000,16.200000,1,0.015896,0.000480,0.015903,0.017461,0.000543,0.017470,-0.000480,0.015896,139.037556,55.952338,-25.482681,0.000000,-5.169174,-18.917087
Phase_3,Excavate to +11.3 [Phase_3],0.000000,16.200000,1,0.015896,0.000480,0.015903,0.017461,0.000543,0.017470,-0.000480,0.015896,139.037556,56.160534,-25.458885,0.000000,-4.978802,-18.917087
Phase_3,Excavate to +11.3 [Phase_3],0.000000,16.090625,1,0.015852,0.000481,0.015860,0.017313,0.000544,0.017322,-0.000481,0.015852,145.058846,53.949710,-27.006395,0.000000,-4.993229,-20.983088
Phase_3,Excavate to +11.3 [Phase_3],0.000000,15.981250,1,0.015802,0.000481,0.015809,0.017163,0.000544,0.017172,-0.000481,0.015802,150.833695,51.587303,-28.571708,0.000000,-5.084151,-21.851460
Phase_3,Excavate to +11.3 [Phase_3],0.000000,15.871875,1,0.015744,0.000482,0.015752,0.017010,0.000544,0.017019,-0.000482,0.015744,156.339161,49.032359,-30.159057,0.000000,-5.399097,-24.504166
Phase_3,Excavate to +11.3 [Phase_3],0.000000,15.762500,1,0.015680,0.000482,0.015687,0.016854,0.000544,0.016863,-0.000482,0.015680,161.550852,46.243920,-31.772672,0.000000,-5.820343,-26.545661
Phase_3,Excavate to +11.3 [Phase_3],0.000000,15.762500,1,0.015680,0.000482,0.015687,0.016854,0.000544,0.016863,-0.000482,0.015680,161.550852,46.284838,-31.779132,0.000000,-5.801591,-26.545661
Phase_3,Excavate to +11.3 [Phase_3],0.000000,15.653125,1,0.015607,0.000483,0.015615,0.016695,0.000544,0.016704,-0.000483,0.015607,166.445141,43.229366,-33.422198,0.000000,-5.768460,-28.145802
Phase_3,Excavate to +11.3 [Phase_3],0.000000,15.543750,1,0.015527,0.000483,0.015535,0.016532,0.000545,0.016541,-0.000483,0.015527,171.006065,40.139445,-35.060894,0.000000,-5.716252,-28.108820
Phase_3,Excavate to +11.3 [Phase_3],0.000000,15.434375,1,0.015439,0.000484,0.015447,0.016366,0.000545,0.016375,-0.000484,0.015439,175.225470,36.989043,-36.694360,0.000000,-5.675701,-29.251858
Phase_3,Excavate to +11.3 [Phase_3],0.000000,15.325000,1,0.015343,0.000484,0.015350,0.016195,0.000545,0.016204,-0.000484,0.015343,179.094221,33.752128,-38.321736,0.000000,-5.732694,-30.533634
Phase_3,Excavate to +11.3 [Phase_3],0.000000,15.325000,1,0.015343,0.000484,0.015350,0.016195,0.000545,0.016204,-0.000484,0.015343,179.094221,33.726560,-38.330021,0.000000,-5.734128,-30.533634
Phase_3,Excavate to +11.3 [Phase_3],0.000000,15.215625,1,0.015238,0.000485,0.015246,0.016019,0.000545,0.016028,-0.000485,0.015238,182.596986,30.300066,-39.968712,0.000000,-5.886088,-32.309634
Phase_3,Excavate to +11.3 [Phase_3],0.000000,15.106250,1,0.015125,0.000485,0.015132,0.015839,0.000546,0.015848,-0.000485,0.015125,185.714256,26.656822,-41.637659,0.000000,-6.142172,-34.356005
Phase_3,Excavate to +11.3 [Phase_3],0.000000,14.996875,1,0.015002,0.000486,0.015010,0.015653,0.000546,0.015663,-0.000486,0.015002,188.421986,22.807002,-43.336540,0.000000,-6.434076,-36.087408
Phase_3,Excavate to +11.3 [Phase_3],0.000000,14.887500,1,0.014872,0.000487,0.014880,0.015463,0.000546,0.015472,-0.000487,0.014872,190.696338,18.760785,-45.065031,0.000000,-6.737903,-38.788525
Phase_3,Excavate to +11.3 [Phase_3],0.000000,14.887500,1,0.014872,0.000487,0.014880,0.015463,0.000546,0.015472,-0.000487,0.014872,190.696338,18.714900,-45.062311,0.000000,-6.663479,-38.788525
Phase_3,Excavate to +11.3 [Phase_3],0.000000,14.778125,1,0.014732,0.000487,0.014740,0.015266,0.000547,0.015276,-0.000487,0.014732,192.512144,14.470723,-46.811678,0.000000,-6.732303,-39.249937
Phase_3,Excavate to +11.3 [Phase_3],0.000000,14.668750,1,0.014583,0.000488,0.014591,0.015064,0.000547,0.015074,-0.000488,0.014583,193.857448,10.117598,-48.557486,0.000000,-6.751567,-40.601297
Phase_3,Excavate to +11.3 [Phase_3],0.000000,14.559375,1,0.014425,0.000489,0.014433,0.014856,0.000548,0.014866,-0.000489,0.014425,194.723211,5.691243,-50.293159,0.000000,-6.549705,-40.589159
Phase_3,Excavate to +11.3 [Phase_3],0.000000,14.450000,1,0.014258,0.000489,0.014266,0.014642,0.000548,0.014652,-0.000489,0.014258,195.101431,1.227374,-52.012122,0.000000,-6.083386,-41.497169
Phase_3,Excavate to +11.3 [Phase_3],0.000000,14.450000,1,0.014258,0.000489,0.014266,0.014642,0.000548,0.014652,-0.000489,0.014258,195.101431,1.170674,-52.001354,0.000000,-6.501595,-41.497169
Phase_3,Excavate to +11.3 [Phase_3],0.000000,14.340625,1,0.014081,0.000490,0.014090,0.014421,0.000549,0.014432,-0.000490,0.014081,194.982847,-3.408245,-53.739958,0.000000,-6.850714,-43.359747
Phase_3,Excavate to +11.3 [Phase_3],0.000000,14.231250,1,0.013896,0.000491,0.013904,0.014194,0.000549,0.014205,-0.000491,0.013896,194.342708,-8.333475,-55.517126,0.000000,-7.162278,-47.122297
Phase_3,Excavate to +11.3 [Phase_3],0.000000,14.121875,1,0.013701,0.000492,0.013710,0.013961,0.000550,0.013972,-0.000492,0.013701,193.148937,-13.547967,-57.334440,0.000000,-7.592290,-48.649666
Phase_3,Excavate to +11.3 [Phase_3],0.000000,14.012500,1,0.013497,0.000493,0.013506,0.013721,0.000551,0.013733,-0.000493,0.013497,191.371179,-18.994669,-59.193483,0.000000,-8.143866,-51.755598
Phase_3,Excavate to +11.3 [Phase_3],0.000000,14.012500,1,0.013497,0.000493,0.013506,0.013721,0.000551,0.013733,-0.000493,0.013497,191.371179,-19.011187,-59.188093,0.000000,-8.218673,-51.755598
Phase_3,Excavate to +11.3 [Phase_3],0.000000,13.903125,1,0.013285,0.000494,0.013294,0.013475,0.000551,0.013487,-0.000494,0.013285,188.979662,-24.773608,-61.123693,0.000000,-8.397468,-53.136348
Phase_3,Excavate to +11.3 [Phase_3],0.000000,13.793750,1,0.013063,0.000495,0.013072,0.013222,0.000552,0.013234,-0.000495,0.013063,185.945953,-30.674986,-63.043044,0.000000,-8.297707,-55.654056
Phase_3,Excavate to +11.3 [Phase_3],0.000000,13.684375,1,0.012832,0.000496,0.012842,0.012963,0.000553,0.012975,-0.000496,0.012832,182.267031,-36.601819,-64.939625,0.000000,-7.981261,-53.601845
Phase_3,Excavate to +11.3 [Phase_3],0.000000,13.575000,1,0.012593,0.000497,0.012603,0.012698,0.000553,0.012710,-0.000497,0.012593,177.943449,-42.440602,-66.806916,0.000000,-7.775510,-54.733690
Phase_3,Excavate to +11.3 [Phase_3],0.000000,13.575000,1,0.012593,0.000497,0.012603,0.012698,0.000553,0.012710,-0.000497,0.012593,177.943449,-42.558416,-66.806233,0.000000,-7.923168,-54.733690
Phase_3,Excavate to +11.3 [Phase_3],0.000000,13.465625,1,0.012345,0.000498,0.012355,0.012426,0.000554,0.012438,-0.000498,0.012345,172.968133,-48.488595,-68.691763,0.000000,-8.054429,-55.499551
Phase_3,Excavate to +11.3 [Phase_3],0.000000,13.356250,1,0.012089,0.000499,0.012100,0.012147,0.000555,0.012160,-0.000499,0.012089,167.326141,-54.697528,-70.583989,0.000000,-8.122700,-58.009577
Phase_3,Excavate to +11.3 [Phase_3],0.000000,13.246875,1,0.011826,0.000500,0.011836,0.011863,0.000556,0.011876,-0.000500,0.011826,160.990295,-61.180564,-72.480036,0.000000,-8.125765,-60.512277
Phase_3,Excavate to +11.3 [Phase_3],0.000000,13.137500,1,0.011554,0.000501,0.011565,0.011573,0.000556,0.011586,-0.000501,0.011554,153.933345,-67.933054,-74.377029,0.000000,-8.474109,-65.843414
Phase_3,Excavate to +11.3 [Phase_3],0.000000,13.137500,1,0.011554,0.000501,0.011565,0.011573,0.000556,0.011586,-0.000501,0.011554,153.933345,-67.803848,-74.402166,0.000000,-11.368365,-65.843414
Phase_3,Excavate to +11.3 [Phase_3],0.000000,13.028125,1,0.011275,0.000502,0.011286,0.011277,0.000557,0.011291,-0.000502,0.011275,146.088520,-75.693475,-76.594579,0.000000,-10.705712,-71.623765
Phase_3,Excavate to +11.3 [Phase_3],0.000000,12.918750,1,0.010989,0.000503,0.011001,0.010976,0.000558,0.010990,-0.000503,0.010989,137.376468,-83.521352,-78.757292,0.000000,-10.363587,-72.605327
Phase_3,Excavate to +11.3 [Phase_3],0.000000,12.809375,1,0.010697,0.000504,0.010709,0.010669,0.000559,0.010684,-0.000504,0.010697,127.821397,-91.146259,-80.893558,0.000000,-10.219462,-67.911909
Phase_3,Excavate to +11.3 [Phase_3],0.000000,12.700000,1,0.010398,0.000505,0.010411,0.010358,0.000560,0.010373,-0.000505,0.010398,117.451945,-98.426976,-83.006629,0.000000,-10.244274,-39.373184
Phase_3,Excavate to +11.3 [Phase_3],0.000000,12.700000,1,0.010398,0.000505,0.010411,0.010358,0.000560,0.010373,-0.000505,0.010398,117.451945,-98.956164,-83.034153,0.000000,-9.081319,-98.432961
Phase_3,Excavate to +11.3 [Phase_3],0.000000,12.575000,1,0.010050,0.000507,0.010063,0.009997,0.000561,0.010013,-0.000507,0.010050,104.587536,-107.064234,-85.310947,0.000000,-9.339405,-67.260838
Phase_3,Excavate to +11.3 [Phase_3],0.000000,12.450000,1,0.009695,0.000508,0.009708,0.009631,0.000562,0.009647,-0.000508,0.009695,90.656707,-115.833506,-87.686616,0.000000,-10.332132,-74.233870
Phase_3,Excavate to +11.3 [Phase_3],0.000000,12.325000,1,0.009334,0.000510,0.009348,0.009260,0.000563,0.009277,-0.000510,0.009334,75.602216,-125.089070,-90.138561,0.000000,-10.577252,-75.042366
Phase_3,Excavate to +11.3 [Phase_3],0.000000,12.200000,1,0.008969,0.000511,0.008983,0.008885,0.000564,0.008903,-0.000511,0.008969,59.373116,-134.656018,-92.644180,0.000000,-1.007088,-29.414546
Phase_3,Excavate to +11.3 [Phase_3],0.000000,12.200000,1,0.008969,0.000511,0.008983,0.008885,0.000564,0.008903,-0.000511,0.008969,59.373116,-134.417321,-92.215287,0.000000,-2.900414,-84.713892
Phase_3,Excavate to +11.3 [Phase_3],0.000000,12.062500,1,0.008562,0.000513,0.008577,0.008470,0.000566,0.008489,-0.000513,0.008562,40.455864,-140.762509,-93.971417,0.000000,-3.378040,-46.253759
Phase_3,Excavate to +11.3 [Phase_3],0.000000,11.925000,1,0.008152,0.000515,0.008168,0.008053,0.000567,0.008073,-0.000515,0.008152,20.667286,-147.053206,-95.666228,0.000000,-2.710573,-43.802744
Phase_3,Excavate to +11.3 [Phase_3],0.000000,11.787500,1,0.007740,0.000517,0.007757,0.007634,0.000569,0.007656,-0.000517,0.007740,-0.000317,-153.501166,-97.321304,0.000000,-2.800017,-48.541474
Phase_3,Excavate to +11.3 [Phase_3],0.000000,11.650000,1,0.007328,0.000519,0.007346,0.007217,0.000570,0.007239,-0.000519,0.007328,-21.563803,-160.318144,-98.958229,0.000000,-3.564277,-51.518436
Phase_3,Excavate to +11.3 [Phase_3],0.000000,11.650000,1,0.007328,0.000519,0.007346,0.007217,0.000570,0.007239,-0.000519,0.007328,-21.563803,-160.643353,-98.847845,0.000000,-3.564277,-51.518436
Phase_3,Excavate to +11.3 [Phase_3],0.000000,11.562500,1,0.007067,0.000520,0.007086,0.006952,0.000571,0.006975,-0.000520,0.007067,-35.774100,-164.541429,-100.128797,0.000000,-1.258701,-47.143761
Phase_3,Excavate to +11.3 [Phase_3],0.000000,11.475000,1,0.006806,0.000521,0.006826,0.006688,0.000572,0.006712,-0.000521,0.006806,-50.387400,-169.258433,-100.827364,0.000000,-0.340499,-70.585548
Phase_3,Excavate to +11.3 [Phase_3],0.000000,11.387500,1,0.006546,0.000522,0.006567,0.006426,0.000573,0.006451,-0.000522,0.006546,-65.396938,-173.830209,-100.552753,0.000000,20.987780,-43.823914
Phase_3,Excavate to +11.3 [Phase_3],0.000000,11.300000,1,0.006289,0.000523,0.006311,0.006166,0.000574,0.006192,-0.000523,0.006289,-80.770372,-177.292603,-98.914172,0.000000,74.323131,175.977567
Phase_3,Excavate to +11.3 [Phase_3],0.000000,11.300000,1,0.006289,0.000523,0.006311,0.006166,0.000574,0.006192,-0.000523,0.006289,-80.770372,-172.054972,-97.184389,0.000000,116.029914,175.977567
Phase_3,Excavate to +11.3 [Phase_3],0.000000,11.175000,1,0.005926,0.000525,0.005949,0.005799,0.000575,0.005828,-0.000525,0.005926,-100.771432,-147.716346,-86.177034,0.000000,95.761197,200.928653
Phase_3,Excavate to +11.3 [Phase_3],0.000000,11.050000,1,0.005570,0.000526,0.005595,0.005440,0.000576,0.005471,-0.000526,0.005570,-117.628567,-121.744588,-75.558381,0.000000,92.303392,216.123215
Phase_3,Excavate to +11.3 [Phase_3],0.000000,10.925000,1,0.005222,0.000527,0.005249,0.005089,0.000577,0.005122,-0.000527,0.005222,-131.156610,-94.380025,-65.307689,0.000000,89.873160,223.215943
Phase_3,Excavate to +11.3 [Phase_3],0.000000,10.800000,1,0.004884,0.000528,0.004912,0.004748,0.000578,0.004783,-0.000528,0.004884,-141.178460,-65.862986,-55.404221,0.000000,80.695203,214.782932
Phase_3,Excavate to +11.3 [Phase_3],0.000000,10.800000,1,0.004884,0.000528,0.004912,0.004748,0.000578,0.004783,-0.000528,0.004884,-141.178460,-67.049276,-55.545988,0.000000,80.695203,214.782932
Phase_3,Excavate to +11.3 [Phase_3],0.000000,10.695833,1,0.004609,0.000529,0.004639,0.004471,0.000579,0.004508,-0.000529,0.004609,-146.941786,-43.845589,-48.656737,0.000000,73.242907,215.785851
Phase_3,Excavate to +11.3 [Phase_3],0.000000,10.591667,1,0.004341,0.000530,0.004373,0.004201,0.000579,0.004241,-0.000530,0.004341,-150.360964,-22.065156,-42.212768,0.000000,68.710581,203.085937
Phase_3,Excavate to +11.3 [Phase_3],0.000000,10.487500,1,0.004080,0.000530,0.004114,0.003938,0.000579,0.003981,-0.000530,0.004080,-151.592775,-1.812493,-36.201054,0.000000,64.942708,186.449498
Phase_3,Excavate to +11.3 [Phase_3],0.000000,10.383333,1,0.003826,0.000531,0.003862,0.003682,0.000580,0.003728,-0.000531,0.003826,-150.796599,16.807887,-30.608569,0.000000,61.564796,169.042762
Phase_3,Excavate to +11.3 [Phase_3],0.000000,10.383333,1,0.003826,0.000531,0.003862,0.003682,0.000580,0.003728,-0.000531,0.003826,-150.796599,16.744862,-30.578268,0.000000,61.564796,169.042762
Phase_3,Excavate to +11.3 [Phase_3],0.000000,10.279167,1,0.003578,0.000531,0.003618,0.003434,0.000580,0.003482,-0.000531,0.003578,-148.167910,33.438718,-25.315581,0.000000,58.137717,151.512349
Phase_3,Excavate to +11.3 [Phase_3],0.000000,10.175000,1,0.003338,0.000532,0.003380,0.003192,0.000580,0.003244,-0.000532,0.003338,-143.893051,48.305499,-20.386096,0.000000,54.869256,133.855094
Phase_3,Excavate to +11.3 [Phase_3],0.000000,10.070833,1,0.003104,0.000532,0.003149,0.002956,0.000580,0.003013,-0.000532,0.003104,-138.165626,61.337072,-15.790161,0.000000,51.732844,116.272534
Phase_3,Excavate to +11.3 [Phase_3],0.000000,9.966667,1,0.002877,0.000532,0.002925,0.002727,0.000580,0.002788,-0.000532,0.002877,-131.179019,72.525305,-11.528127,0.000000,48.733441,98.829763
Phase_3,Excavate to +11.3 [Phase_3],0.000000,9.966667,1,0.002877,0.000532,0.002925,0.002727,0.000580,0.002788,-0.000532,0.002877,-131.179019,72.537503,-11.519059,0.000000,48.733441,98.829763
Phase_3,Excavate to +11.3 [Phase_3],0.000000,9.862500,1,0.002655,0.000532,0.002708,0.002504,0.000580,0.002570,-0.000532,0.002655,-123.120866,81.917567,-7.571603,0.000000,45.533889,81.387394
Phase_3,Excavate to +11.3 [Phase_3],0.000000,9.758333,1,0.002438,0.000532,0.002496,0.002286,0.000580,0.002358,-0.000532,0.002438,-114.175225,89.492288,-3.951061,0.000000,42.376935,64.044436
Phase_3,Excavate to +11.3 [Phase_3],0.000000,9.654167,1,0.002227,0.000532,0.002290,0.002073,0.000580,0.002153,-0.000532,0.002227,-104.535245,95.254098,-0.660283,0.000000,39.201698,46.575727
Phase_3,Excavate to +11.3 [Phase_3],0.000000,9.550000,1,0.002020,0.000532,0.002089,0.001865,0.000580,0.001953,-0.000532,0.002020,-94.394085,99.195430,2.297875,0.000000,36.002109,28.718807
Phase_3,Excavate to +11.3 [Phase_3],0.000000,9.550000,1,0.002020,0.000532,0.002089,0.001865,0.000580,0.001953,-0.000532,0.002020,-94.394085,99.245147,2.237722,0.000000,36.002109,28.718807
Phase_3,Excavate to +11.3 [Phase_3],0.000000,9.445833,1,0.001817,0.000532,0.001894,0.001661,0.000579,0.001759,-0.000532,0.001817,-83.941579,101.203670,4.976937,0.000000,33.103508,10.851770
Phase_3,Excavate to +11.3 [Phase_3],0.000000,9.341667,1,0.001618,0.000532,0.001703,0.001460,0.000579,0.001571,-0.000532,0.001618,-73.368314,101.489456,7.232710,0.000000,28.982997,-5.731121
Phase_3,Excavate to +11.3 [Phase_3],0.000000,9.237500,1,0.001422,0.000532,0.001518,0.001262,0.000579,0.001389,-0.000532,0.001422,-62.849612,100.145534,8.960333,0.000000,22.961914,-20.442042
Phase_3,Excavate to +11.3 [Phase_3],0.000000,9.133333,1,0.001229,0.000532,0.001339,0.001067,0.000579,0.001214,-0.000532,0.001229,-52.559449,97.214930,10.115096,0.000000,15.099585,-33.807821
Phase_3,Excavate to +11.3 [Phase_3],0.000000,9.133333,1,0.001229,0.000532,0.001339,0.001067,0.000579,0.001214,-0.000532,0.001229,-52.559449,97.067431,10.130512,0.000000,15.099585,-33.807821
Phase_3,Excavate to +11.3 [Phase_3],0.000000,9.029167,1,0.001037,0.000532,0.001165,0.000875,0.000578,0.001048,-0.000532,0.001037,-42.631752,93.312499,10.121751,0.000000,6.168264,-44.990482
Phase_3,Excavate to +11.3 [Phase_3],0.000000,8.925000,1,0.000847,0.000532,0.001000,0.000683,0.000578,0.000895,-0.000532,0.000847,-33.181273,87.754231,9.470328,0.000000,-0.898405,-60.359950
Phase_3,Excavate to +11.3 [Phase_3],0.000000,8.820833,1,0.000658,0.000531,0.000846,0.000493,0.000578,0.000760,-0.000531,0.000658,-24.413160,80.243282,8.250047,0.000000,-4.755023,-82.486028
Phase_3,Excavate to +11.3 [Phase_3],0.000000,8.716667,1,0.000471,0.000531,0.000710,0.000304,0.000577,0.000653,-0.000531,0.000471,-16.537525,70.630307,6.534707,0.000000,-6.253050,-109.009634
Phase_3,Excavate to +11.3 [Phase_3],0.000000,8.716667,1,0.000471,0.000531,0.000710,0.000304,0.000577,0.000653,-0.000531,0.000471,-16.537525,70.314318,6.662634,0.000000,-6.253050,-109.009634
Phase_3,Excavate to +11.3 [Phase_3],0.000000,8.612500,1,0.000283,0.000531,0.000602,0.000115,0.000577,0.000588,-0.000531,0.000283,-9.845830,57.677441,5.001738,0.000000,-6.720497,-136.756132
Phase_3,Excavate to +11.3 [Phase_3],0.000000,8.508333,1,0.000095,0.000531,0.000540,-0.000074,0.000577,0.000582,-0.000531,0.000095,-4.631785,41.863419,3.344478,0.000000,-6.706136,-165.961659
Phase_3,Excavate to +11.3 [Phase_3],0.000000,8.404167,1,-0.000093,0.000531,0.000539,-0.000264,0.000577,0.000634,-0.000531,-0.000093,-1.235419,22.788925,1.694590,0.000000,-6.578926,-199.363986
Phase_3,Excavate to +11.3 [Phase_3],0.000000,8.300000,1,-0.000282,0.000531,0.000601,-0.000454,0.000577,0.000734,-0.000531,-0.000282,-0.000000,0.370634,0.055813,0.000000,-7.515952,-242.642624
Phase_6,ULS1 max propped [Phase_6],0.000000,18.200000,1,0.026838,0.000592,0.026844,0.010956,0.000115,0.010957,-0.000592,0.026838,0.000000,78.139008,-0.563824,0.000000,0.000000,0.000000
Phase_6,ULS1 max propped [Phase_6],0.000000,18.075000,1,0.026694,0.000592,0.026701,0.010788,0.000115,0.010788,-0.000592,0.026694,9.718761,77.407130,-1.841135,0.000000,-1.331179,-6.127412
