Phase,PhaseIdent,X(m),Y(m),MaterialId,ElementId,Ux(m),Uy(m),Utot(m),PUx(m),PUy(m),PUt(m),U1(m),U2(m),Eff NormalStress (kPa),Tot Normal Stress (kPa),Shear Stress (kPa),Rel Shear Stress (kPa),Excess Porewater (kPa),Active Porewater (kPa),Steady Porewater (kPa),Suction Porewater (kPa),Porewater (kPa),Effective Suction Porewater (kPa)
Phase_19,Ramped Internal Load [Phase_19],-12.547187,100.050000,8,80,-0.030308,-0.036109,0.047142,-0.003083,-0.013613,0.013957,0.030308,-0.036109,-92.767057,-99.267057,16.188512,0.400406,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-12.743125,100.050000,8,80,-0.030387,-0.036224,0.047282,-0.003092,-0.014290,0.014621,0.030387,-0.036224,-98.380747,-104.880747,16.509393,0.385079,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-12.939063,100.050000,8,80,-0.030483,-0.036310,0.047409,-0.003112,-0.014934,0.015255,0.030483,-0.036310,-102.143876,-108.643876,16.863236,0.378863,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-13.135000,100.050000,8,80,-0.030606,-0.036358,0.047525,-0.003151,-0.015536,0.015852,0.030606,-0.036358,-104.613998,-111.113998,17.294650,0.379394,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-11.567500,100.050000,8,81,-0.029038,-0.035363,0.045757,-0.002101,-0.009965,0.010184,0.029038,-0.035363,-26.757457,-33.257457,9.020122,0.770341,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-11.763438,100.050000,8,81,-0.029648,-0.035518,0.046266,-0.002655,-0.010712,0.011036,0.029648,-0.035518,-45.642665,-52.142665,12.251305,0.614832,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-11.959375,100.050000,8,81,-0.030011,-0.035639,0.046591,-0.002962,-0.011422,0.011800,0.030011,-0.035639,-63.798796,-70.298796,14.475389,0.520210,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-12.155313,100.050000,8,81,-0.030166,-0.035784,0.046803,-0.003063,-0.012149,0.012529,0.030166,-0.035784,-77.203770,-83.703770,15.424959,0.458277,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-12.351250,100.050000,8,81,-0.030240,-0.035950,0.046977,-0.003079,-0.012891,0.013254,0.030240,-0.035950,-86.224523,-92.724523,15.855733,0.421880,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-10.783750,100.050000,8,82,-0.028317,-0.033883,0.044158,-0.001435,-0.006061,0.006229,0.028317,-0.033883,0.000000,-6.500000,-0.011395,0.170071,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-10.979688,100.050000,8,82,-0.028295,-0.034255,0.044430,-0.001501,-0.007047,0.007205,0.028295,-0.034255,-3.428206,-9.928206,1.558623,1.000000,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-11.175625,100.050000,8,82,-0.028428,-0.034683,0.044845,-0.001585,-0.008071,0.008225,0.028428,-0.034683,-8.980667,-15.480667,3.974516,1.000000,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-11.371562,100.050000,8,82,-0.028550,-0.035026,0.045187,-0.001652,-0.009012,0.009162,0.028550,-0.035026,-18.676221,-25.176221,7.564853,0.923322,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-11.567500,100.050000,8,82,-0.029038,-0.035363,0.045757,-0.002101,-0.009965,0.010184,0.029038,-0.035363,-26.757457,-33.257457,9.020122,0.770341,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-10.000000,100.050000,8,83,-0.031423,-0.047923,0.057306,-0.001674,-0.004445,0.004750,0.031423,-0.047923,0.000000,-6.500000,0.067000,1.000000,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-10.195937,100.050000,8,83,-0.028848,-0.033749,0.044398,-0.001760,-0.004432,0.004769,0.028848,-0.033749,0.000000,-6.500000,0.067000,1.000000,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-10.391875,100.050000,8,83,-0.029489,-0.033486,0.044620,-0.002245,-0.004994,0.005475,0.029489,-0.033486,0.000000,-6.500000,0.067000,1.000000,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-10.587813,100.050000,8,83,-0.029204,-0.033449,0.044404,-0.001928,-0.004969,0.005330,0.029204,-0.033449,0.000000,-6.500000,0.067000,1.000000,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-10.783750,100.050000,8,83,-0.028317,-0.033883,0.044158,-0.001435,-0.006061,0.006229,0.028317,-0.033883,0.000000,-6.500000,-0.011395,0.170071,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-18.475000,100.000000,13,84,-0.042078,-0.001479,0.042104,-0.005214,-0.012700,0.013729,-0.001479,-0.042078,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-7.000000,-7.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-18.475000,100.012500,13,84,-0.042081,-0.001472,0.042106,-0.005212,-0.012691,0.013720,-0.001472,-0.042081,-8.304259,-8.304259,-2.717536,1.000000,0.000000,0.000000,-6.875000,-6.875000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-18.475000,100.025000,13,84,-0.042081,-0.001467,0.042106,-0.005207,-0.012685,0.013713,-0.001467,-0.042081,-9.944749,-9.944749,5.119710,1.000000,0.000000,0.000000,-6.750000,-6.750000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-18.475000,100.037500,13,84,-0.042080,-0.001465,0.042105,-0.005201,-0.012682,0.013707,-0.001465,-0.042080,-7.841915,-7.841915,1.115972,1.000000,0.000000,0.000000,-6.625000,-6.625000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-18.475000,100.050000,13,84,-0.042078,-0.001463,0.042104,-0.005195,-0.012679,0.013702,-0.001463,-0.042078,-11.052697,-11.052697,-7.675070,1.000000,0.000000,0.000000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-18.475000,100.000000,8,86,-0.042078,-0.001479,0.042104,-0.005214,-0.012700,0.013729,-0.042078,0.001479,0.000000,-7.000000,0.000000,0.000000,-0.000000,-7.000000,-7.000000,-7.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-18.384375,100.000000,8,86,-0.041962,-0.001575,0.041992,-0.005054,-0.012676,0.013646,-0.041962,0.001575,-1.319742,-8.319742,0.021447,0.033446,-0.000000,-7.000000,-7.000000,-7.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-18.293750,100.000000,8,86,-0.041804,-0.001694,0.041838,-0.004862,-0.012808,0.013699,-0.041804,0.001694,-4.069937,-11.069937,0.467386,0.254312,-0.000000,-7.000000,-7.000000,-7.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-18.203125,100.000000,8,86,-0.041421,-0.001865,0.041463,-0.004535,-0.013053,0.013818,-0.041421,0.001865,-6.958809,-13.958809,2.258341,0.729721,-0.000000,-7.000000,-7.000000,-7.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-18.112500,100.000000,8,86,-0.041097,-0.002146,0.041153,-0.004251,-0.013340,0.014001,-0.041097,0.002146,-8.174866,-15.174866,3.623909,1.000000,-0.000000,-7.000000,-7.000000,-7.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-18.112500,100.000000,8,87,-0.041097,-0.002146,0.041153,-0.004251,-0.013340,0.014001,-0.041097,0.002146,-8.174866,-15.174866,3.623909,1.000000,-0.000000,-7.000000,-7.000000,-7.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-18.021875,100.000000,8,87,-0.040772,-0.002068,0.040824,-0.004045,-0.013338,0.013938,-0.040772,0.002068,-15.305239,-22.305239,5.442417,0.809118,-0.000000,-7.000000,-7.000000,-7.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-17.931250,100.000000,8,87,-0.039946,-0.002147,0.040003,-0.003427,-0.013473,0.013902,-0.039946,0.002147,-27.163098,-34.163098,9.565744,0.804808,-0.000000,-7.000000,-7.000000,-7.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-17.840625,100.000000,8,87,-0.039663,-0.002466,0.039740,-0.003034,-0.013744,0.014075,-0.039663,0.002466,-35.798689,-42.798689,11.094710,0.709239,-0.000000,-7.000000,-7.000000,-7.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-17.750000,100.000000,8,87,-0.038838,-0.003239,0.038973,-0.002628,-0.013911,0.014157,-0.038838,0.003239,-59.611808,-66.611808,15.223932,0.585439,-0.000000,-7.000000,-7.000000,-7.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-1.637131,98.482150,8,104,-0.020327,-0.041320,0.046049,-0.001551,-0.002162,0.002661,-0.045027,-0.009648,-59.752605,-81.931109,-21.039337,0.807170,-0.000000,-22.178503,-22.178503,-22.178503,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-1.538679,98.874112,8,104,-0.020972,-0.044915,0.049569,-0.001609,-0.002248,0.002764,-0.048670,-0.009398,-54.913252,-73.172129,-20.675462,0.862918,-0.000000,-18.258878,-18.258877,-18.258878,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-1.440227,99.266075,8,104,-0.021894,-0.049289,0.053933,-0.001695,-0.002402,0.002940,-0.053138,-0.009227,-47.329049,-61.668301,-20.660015,1.000000,-0.000000,-14.339252,-14.339252,-14.339252,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-1.341775,99.658037,8,104,-0.023066,-0.054158,0.058865,-0.001783,-0.002629,0.003177,-0.058145,-0.009178,-34.577797,-44.997423,-15.111906,1.000000,-0.000000,-10.419626,-10.419626,-10.419626,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-1.243324,100.050000,8,104,-0.024338,-0.059703,0.064473,-0.001894,-0.002906,0.003468,-0.063833,-0.009060,-29.377908,-35.877908,-12.849419,1.000000,0.000000,-6.500000,-6.500000,-6.500000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-1.879667,97.516549,8,105,-0.020055,-0.037178,0.042242,-0.001430,-0.002126,0.002562,-0.040944,-0.010394,-66.804307,-98.638817,-28.185560,0.967454,-0.000000,-31.834510,-31.834509,-31.834510,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-1.819033,97.757949,8,105,-0.020147,-0.038295,0.043271,-0.001460,-0.002136,0.002587,-0.042049,-0.010211,-64.768192,-94.188700,-26.312683,0.931494,-0.000000,-29.420508,-29.420508,-29.420508,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-1.758399,97.999349,8,105,-0.020206,-0.039420,0.044297,-0.001488,-0.002147,0.002613,-0.043155,-0.009994,-64.987110,-91.993616,-25.056770,0.884052,-0.000000,-27.006506,-27.006506,-27.006506,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-1.697765,98.240750,8,105,-0.020220,-0.040467,0.045238,-0.001516,-0.002157,0.002637,-0.044174,-0.009753,-66.677575,-91.270080,-23.948085,0.823563,-0.000000,-24.592505,-24.592505,-24.592505,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-1.637131,98.482150,8,105,-0.020327,-0.041320,0.046049,-0.001551,-0.002162,0.002661,-0.045027,-0.009648,-59.752605,-81.931109,-21.039337,0.807170,-0.000000,-22.178503,-22.178503,-22.178503,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-2.029039,96.921859,8,106,-0.019938,-0.034547,0.039888,-0.001367,-0.002100,0.002506,-0.038363,-0.010921,-66.196061,-103.977468,-28.300618,0.980308,-0.000000,-37.781407,-37.781407,-37.781407,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-1.991696,97.070532,8,106,-0.019945,-0.035196,0.040454,-0.001383,-0.002107,0.002521,-0.038994,-0.010770,-67.534673,-103.829356,-28.913587,0.981734,-0.000000,-36.294683,-36.294683,-36.294683,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-1.954353,97.219204,8,106,-0.019967,-0.035853,0.041038,-0.001398,-0.002115,0.002535,-0.039637,-0.010631,-68.168510,-102.976468,-29.222959,0.983033,-0.000000,-34.807958,-34.807958,-34.807958,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-1.917010,97.367877,8,106,-0.020003,-0.036512,0.041633,-0.001414,-0.002121,0.002549,-0.040285,-0.010506,-67.922885,-101.244119,-29.047031,0.980641,-0.000000,-33.321234,-33.321234,-33.321234,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-1.879667,97.516549,8,106,-0.020055,-0.037178,0.042242,-0.001430,-0.002126,0.002562,-0.040944,-0.010394,-66.804307,-98.638817,-28.185560,0.967454,-0.000000,-31.834510,-31.834509,-31.834510,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-17.750000,97.258092,8,107,-0.043584,-0.021495,0.048597,-0.007448,-0.013408,0.015338,0.021495,0.043584,-28.536784,-62.955862,10.064748,0.806248,-0.000001,-34.419078,-34.419077,-34.419078,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-17.750000,97.068569,8,107,-0.043766,-0.020974,0.048532,-0.007599,-0.013353,0.015364,0.020974,0.043766,-29.990902,-66.305211,10.306845,0.785814,-0.000001,-36.314309,-36.314308,-36.314309,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-17.750000,96.879046,8,107,-0.043931,-0.020382,0.048429,-0.007745,-0.013295,0.015386,0.020382,0.043931,-28.691850,-66.901390,9.466151,0.754220,-0.000001,-38.209540,-38.209539,-38.209540,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-17.750000,96.689523,8,107,-0.044113,-0.019652,0.048292,-0.007883,-0.013234,0.015404,0.019652,0.044113,-27.095859,-67.200630,8.692764,0.733165,-0.000001,-40.104770,-40.104769,-40.104770,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-17.750000,96.500000,8,107,-0.044291,-0.018788,0.048111,-0.008015,-0.013167,0.015414,0.018788,0.044291,-23.696183,-65.696184,7.257595,0.699373,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-17.750000,97.935776,8,108,-0.042978,-0.023385,0.048929,-0.006887,-0.013564,0.015212,0.023385,0.042978,-17.617447,-45.259684,6.815034,0.881360,-0.000001,-27.642237,-27.642236,-27.642237,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-17.750000,97.766355,8,108,-0.043120,-0.022823,0.048788,-0.007028,-0.013534,0.015250,0.022823,0.043120,-20.546922,-49.883369,7.843960,0.870871,-0.000001,-29.336447,-29.336446,-29.336447,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-17.750000,97.596934,8,108,-0.043259,-0.022230,0.048636,-0.007169,-0.013496,0.015282,0.022230,0.043259,-22.841737,-53.872395,8.417575,0.841294,-0.000001,-31.030657,-31.030657,-31.030657,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-17.750000,97.427513,8,108,-0.043441,-0.021763,0.048588,-0.007310,-0.013453,0.015311,0.021763,0.043441,-27.435302,-60.160170,9.975844,0.831031,-0.000001,-32.724868,-32.724867,-32.724868,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-17.750000,97.258092,8,108,-0.043584,-0.021495,0.048597,-0.007448,-0.013408,0.015338,0.021495,0.043584,-28.536784,-62.955862,10.064748,0.806248,-0.000001,-34.419078,-34.419077,-34.419078,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-17.750000,98.541581,8,109,-0.042585,-0.024847,0.049304,-0.006355,-0.013625,0.015035,0.024847,0.042585,-13.646951,-35.231142,5.303612,0.883224,-0.000000,-21.584191,-21.584190,-21.584191,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-17.750000,98.390130,8,109,-0.042741,-0.024463,0.049247,-0.006494,-0.013615,0.015084,0.024463,0.042741,-18.456900,-41.555602,7.333721,0.905660,-0.000000,-23.098702,-23.098702,-23.098702,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-17.750000,98.238679,8,109,-0.042925,-0.024217,0.049285,-0.006630,-0.013602,0.015132,0.024217,0.042925,-25.414124,-50.027338,10.312335,0.926971,-0.000001,-24.613214,-24.613213,-24.613214,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-17.750000,98.087228,8,109,-0.042931,-0.023896,0.049134,-0.006759,-0.013585,0.015174,0.023896,0.042931,-20.062588,-46.190314,7.952893,0.904119,-0.000001,-26.127725,-26.127725,-26.127725,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-17.750000,97.935776,8,109,-0.042978,-0.023385,0.048929,-0.006887,-0.013564,0.015212,0.023385,0.042978,-17.617447,-45.259684,6.815034,0.881360,-0.000001,-27.642237,-27.642236,-27.642237,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-17.750000,99.083130,8,110,-0.042193,-0.027794,0.050525,-0.005823,-0.013610,0.014804,0.027794,0.042193,-9.185218,-25.353918,3.474098,0.854949,-0.000000,-16.168700,-16.168700,-16.168700,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-17.750000,98.947743,8,110,-0.042340,-0.027317,0.050387,-0.005974,-0.013633,0.014885,0.027317,0.042340,-13.252672,-30.775245,5.070778,0.869284,-0.000000,-17.522573,-17.522573,-17.522573,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-17.750000,98.812355,8,110,-0.042360,-0.026551,0.049993,-0.006103,-0.013640,0.014943,0.026551,0.042360,-9.030967,-27.907412,3.313031,0.829004,-0.000000,-18.876445,-18.876445,-18.876445,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-17.750000,98.676968,8,110,-0.042488,-0.025602,0.049606,-0.006229,-0.013635,0.014990,0.025602,0.042488,-12.392172,-32.622491,4.798476,0.879023,-0.000000,-20.230318,-20.230318,-20.230318,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-17.750000,98.541581,8,110,-0.042585,-0.024847,0.049304,-0.006355,-0.013625,0.015035,0.024847,0.042585,-13.646951,-35.231142,5.303612,0.883224,-0.000000,-21.584191,-21.584190,-21.584191,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-17.750000,99.567239,8,111,-0.041739,-0.029033,0.050844,-0.005339,-0.013576,0.014588,0.029033,0.041739,-1.990968,-13.318580,-0.710568,0.761370,-0.000000,-11.327612,-11.327611,-11.327612,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-17.750000,99.446212,8,111,-0.041850,-0.028783,0.050792,-0.005448,-0.013593,0.014644,0.028783,0.041850,-3.389445,-15.927329,0.457843,0.296961,-0.000000,-12.537884,-12.537884,-12.537884,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-17.750000,99.325184,8,111,-0.041957,-0.028488,0.050714,-0.005581,-0.013616,0.014716,0.028488,0.041957,-4.762459,-18.510614,1.515186,0.708309,-0.000000,-13.748156,-13.748156,-13.748156,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-17.750000,99.204157,8,111,-0.042064,-0.028143,0.050611,-0.005704,-0.013621,0.014768,0.028143,0.042064,-5.752490,-20.710918,1.795311,0.698585,-0.000000,-14.958428,-14.958428,-14.958428,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-17.750000,99.083130,8,111,-0.042193,-0.027794,0.050525,-0.005823,-0.013610,0.014804,0.027794,0.042193,-9.185218,-25.353918,3.474098,0.854949,-0.000000,-16.168700,-16.168700,-16.168700,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-17.750000,100.000000,8,112,-0.038774,-0.003831,0.038963,-0.002613,-0.014126,0.014366,0.003831,0.038774,0.000000,-7.000000,-0.067000,1.000000,-0.000000,-7.000000,-7.000000,-7.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-17.750000,99.891810,8,112,-0.041459,-0.027572,0.049790,-0.005077,-0.014013,0.014904,0.027572,0.041459,-1.174138,-9.256041,0.109817,0.190037,-0.000000,-8.081903,-8.081903,-8.081903,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-17.750000,99.783619,8,112,-0.041569,-0.029579,0.051019,-0.005125,-0.013639,0.014570,0.029579,0.041569,-4.648323,-13.812128,-0.261283,0.125046,-0.000000,-9.163806,-9.163806,-9.163806,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-17.750000,99.675429,8,112,-0.041647,-0.028994,0.050745,-0.005239,-0.013684,0.014652,0.028994,0.041647,-1.942431,-12.188139,-0.633057,0.694021,-0.000000,-10.245709,-10.245709,-10.245709,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-17.750000,99.567239,8,112,-0.041739,-0.029033,0.050844,-0.005339,-0.013576,0.014588,0.029033,0.041739,-1.990968,-13.318580,-0.710568,0.761370,-0.000000,-11.327612,-11.327611,-11.327612,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],4.250000,97.605361,10,121,-0.019736,-0.030091,0.035986,-0.001428,-0.001228,0.001884,0.030091,0.019736,-40.695672,-71.081142,7.017783,0.551532,0.560915,-30.385470,-30.946385,-30.385470,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],4.250000,97.329021,10,121,-0.020123,-0.029656,0.035839,-0.001411,-0.001219,0.001865,0.029656,0.020123,-49.603681,-81.858509,9.356494,0.603848,1.454961,-32.254828,-33.709789,-32.254828,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],4.250000,97.052681,10,121,-0.020459,-0.029603,0.035985,-0.001390,-0.001226,0.001854,0.029603,0.020459,-55.649810,-87.724838,8.723733,0.502077,4.398164,-32.075028,-36.473193,-32.075028,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],4.250000,96.776340,10,121,-0.020492,-0.029948,0.036288,-0.001349,-0.001244,0.001835,0.029948,0.020492,-51.566084,-83.461313,4.530670,0.281318,7.341368,-31.895229,-39.236596,-31.895229,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],4.250000,96.500000,10,121,-0.020054,-0.030442,0.036454,-0.001267,-0.001264,0.001790,0.030442,0.020054,-2.770757,-30.101829,0.267947,0.288587,14.668928,-27.331072,-42.000000,-27.331072,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-2.135000,96.500000,8,126,-0.020083,-0.032565,0.038260,-0.001328,-0.002072,0.002461,-0.036477,-0.011545,-50.687107,-92.687107,-17.428361,0.787861,-0.000000,-42.000000,-42.000000,-42.000000,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-2.108510,96.605465,8,126,-0.020000,-0.033134,0.038702,-0.001337,-0.002080,0.002473,-0.037008,-0.011325,-58.608437,-99.553789,-20.533456,0.803101,-0.000000,-40.945352,-40.945352,-40.945352,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-2.082019,96.710930,8,126,-0.019972,-0.033624,0.039108,-0.001347,-0.002087,0.002484,-0.037476,-0.011179,-61.832755,-101.723459,-23.260580,0.862441,-0.000000,-39.890704,-39.890704,-39.890704,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-2.055529,96.816394,8,126,-0.019952,-0.034087,0.039497,-0.001357,-0.002094,0.002495,-0.037921,-0.011047,-64.175549,-103.011605,-25.864673,0.924069,-0.000000,-38.836055,-38.836055,-38.836055,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-2.029039,96.921859,8,126,-0.019938,-0.034547,0.039888,-0.001367,-0.002100,0.002506,-0.038363,-0.010921,-66.196061,-103.977468,-28.300618,0.980308,-0.000000,-37.781407,-37.781407,-37.781407,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-8.101600,96.500000,8,127,-0.030576,-0.039526,0.049972,-0.001884,-0.004681,0.005045,0.030576,-0.039526,-135.999290,-177.999291,11.900157,0.200878,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-8.201700,96.500000,8,127,-0.030624,-0.039464,0.049952,-0.001857,-0.004734,0.005085,0.030624,-0.039464,-127.610307,-169.610307,12.424570,0.223501,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-8.301800,96.500000,8,127,-0.030654,-0.039328,0.049864,-0.001828,-0.004791,0.005128,0.030654,-0.039328,-125.504182,-167.504183,12.107529,0.221448,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-8.401900,96.500000,8,127,-0.030946,-0.039705,0.050340,-0.001781,-0.004857,0.005173,0.030946,-0.039705,-91.645668,-133.645669,13.829253,0.346231,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-8.502000,96.500000,8,127,-0.033321,-0.040969,0.052809,-0.001680,-0.004940,0.005218,0.033321,-0.040969,-0.885504,-42.885505,0.452286,1.000000,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-7.701200,96.500000,8,128,-0.030297,-0.040080,0.050243,-0.001950,-0.004487,0.004892,0.030297,-0.040080,-150.811396,-192.811397,9.497173,0.144586,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-7.801300,96.500000,8,128,-0.030351,-0.039927,0.050153,-0.001937,-0.004533,0.004930,0.030351,-0.039927,-147.715166,-189.715167,9.984418,0.155186,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-7.901400,96.500000,8,128,-0.030443,-0.039766,0.050081,-0.001922,-0.004581,0.004968,0.030443,-0.039766,-145.490142,-187.490143,10.712279,0.169043,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-8.001500,96.500000,8,128,-0.030499,-0.039645,0.050019,-0.001905,-0.004630,0.005006,0.030499,-0.039645,-140.735143,-182.735143,11.237209,0.183311,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-8.101600,96.500000,8,128,-0.030576,-0.039526,0.049972,-0.001884,-0.004681,0.005045,0.030576,-0.039526,-135.999290,-177.999291,11.900157,0.200878,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
Phase_19,Ramped Internal Load [Phase_19],-7.300800,96.500000,8,129,-0.030130,-0.040735,0.050667,-0.001984,-0.004311,0.004745,0.030130,-0.040735,-159.664165,-201.664165,7.507209,0.107959,-0.000001,-42.000001,-42.000000,-42.000001,0.000000,0.000000
