Phase,PhaseIdent,X(m),Y(m),MaterialID,ElementID,Ux(m),Uy(m),Utot(m),PUx(m),PUy(m),PUt(m),U1(m),U2(m),M2D(kNm/m),Q2D(kN/m),Nx2D(kN/m),Nz2D(kN/m)
Phase_19,Ramped Internal Load [Phase_19],-10.000000,100.476463,5,32,-0.029041,-0.031748,0.043027,-0.001853,-0.001448,0.002352,-0.031748,0.029041,1281.714217,-506.672683,-989.483100,-197.896620
Phase_19,Ramped Internal Load [Phase_19],-10.000000,100.689694,5,32,-0.029530,-0.031755,0.043363,-0.002422,-0.001459,0.002827,-0.031755,0.029530,1172.904309,-512.421319,-984.326986,-196.865397
Phase_19,Ramped Internal Load [Phase_19],-10.000000,100.902925,5,32,-0.030023,-0.031762,0.043706,-0.002841,-0.001469,0.003198,-0.031762,0.030023,1063.470196,-513.852930,-980.902454,-196.180491
Phase_19,Ramped Internal Load [Phase_19],-10.000000,100.902925,5,33,-0.030023,-0.031762,0.043706,-0.002841,-0.001469,0.003198,-0.031762,0.030023,1063.470196,-514.756334,-980.580951,-196.116190
Phase_19,Ramped Internal Load [Phase_19],-10.000000,101.096054,5,33,-0.030474,-0.031768,0.044021,-0.003103,-0.001479,0.003438,-0.031768,0.030474,963.724309,-518.543666,-976.506835,-195.301367
Phase_19,Ramped Internal Load [Phase_19],-10.000000,101.289182,5,33,-0.030928,-0.031774,0.044341,-0.003266,-0.001489,0.003589,-0.031774,0.030928,863.142972,-522.861659,-972.200068,-194.440014
Phase_19,Ramped Internal Load [Phase_19],-10.000000,101.482311,5,33,-0.031385,-0.031780,0.044666,-0.003341,-0.001498,0.003662,-0.031780,0.031385,761.693397,-527.570552,-967.723219,-193.544644
Phase_19,Ramped Internal Load [Phase_19],-10.000000,101.675439,5,33,-0.031845,-0.031787,0.044994,-0.003338,-0.001508,0.003663,-0.031787,0.031845,659.350733,-532.530588,-963.138857,-192.627771
Phase_19,Ramped Internal Load [Phase_19],-10.000000,101.675439,5,34,-0.031845,-0.031787,0.044994,-0.003338,-0.001508,0.003663,-0.031787,0.031845,659.350733,-532.501137,-963.150552,-192.630110
Phase_19,Ramped Internal Load [Phase_19],-10.000000,101.850361,5,34,-0.032263,-0.031792,0.045295,-0.003279,-0.001517,0.003613,-0.031792,0.032263,565.931264,-535.817760,-959.510096,-191.902019
Phase_19,Ramped Internal Load [Phase_19],-10.000000,102.025282,5,34,-0.032684,-0.031798,0.045599,-0.003173,-0.001525,0.003521,-0.031798,0.032684,471.909446,-538.989165,-955.931244,-191.186249
Phase_19,Ramped Internal Load [Phase_19],-10.000000,102.200203,5,34,-0.033106,-0.031803,0.045907,-0.003030,-0.001534,0.003396,-0.031803,0.033106,377.322371,-542.231056,-952.321706,-190.464341
Phase_19,Ramped Internal Load [Phase_19],-10.000000,102.375124,5,34,-0.033531,-0.031808,0.046218,-0.002857,-0.001543,0.003247,-0.031808,0.033531,282.195443,-545.759139,-948.589191,-189.717838
Phase_19,Ramped Internal Load [Phase_19],-10.000000,102.375124,5,35,-0.033531,-0.031808,0.046218,-0.002857,-0.001543,0.003247,-0.031808,0.033531,282.195443,-545.669106,-948.627359,-189.725472
Phase_19,Ramped Internal Load [Phase_19],-10.000000,102.533554,5,35,-0.033917,-0.031813,0.046502,-0.002681,-0.001550,0.003097,-0.031813,0.033917,195.564353,-548.213398,-945.530112,-189.106022
Phase_19,Ramped Internal Load [Phase_19],-10.000000,102.691985,5,35,-0.034305,-0.031818,0.046789,-0.002494,-0.001558,0.002941,-0.031818,0.034305,108.473697,-551.072916,-942.294336,-188.458867
Phase_19,Ramped Internal Load [Phase_19],-10.000000,102.850415,5,35,-0.034695,-0.031823,0.047079,-0.002301,-0.001566,0.002784,-0.031823,0.034695,20.881313,-554.490860,-938.815617,-187.763123
Phase_19,Ramped Internal Load [Phase_19],-10.000000,103.008845,5,35,-0.035087,-0.031827,0.047372,-0.002109,-0.001574,0.002632,-0.031827,0.035087,-67.266870,-558.710426,-934.989542,-186.997908
Phase_19,Ramped Internal Load [Phase_19],-10.000000,103.008845,5,36,-0.035087,-0.031827,0.047372,-0.002109,-0.001574,0.002632,-0.031827,0.035087,-67.266870,-558.686203,-934.999156,-186.999831
Phase_19,Ramped Internal Load [Phase_19],-10.000000,103.152339,5,36,-0.035445,-0.031832,0.047640,-0.001940,-0.001581,0.002503,-0.031832,0.035445,-147.714081,-562.826642,-931.395146,-186.279029
Phase_19,Ramped Internal Load [Phase_19],-10.000000,103.295833,5,36,-0.035804,-0.031836,0.047911,-0.001781,-0.001588,0.002386,-0.031836,0.035804,-228.790623,-566.954977,-927.795139,-185.559028
Phase_19,Ramped Internal Load [Phase_19],-10.000000,103.439327,5,36,-0.036166,-0.031840,0.048185,-0.001637,-0.001595,0.002286,-0.031840,0.036166,-310.462537,-571.116247,-924.180808,-184.836162
Phase_19,Ramped Internal Load [Phase_19],-10.000000,103.582821,5,36,-0.036531,-0.031844,0.048462,-0.001511,-0.001602,0.002202,-0.031844,0.036531,-392.698027,-575.355492,-920.533827,-184.106765
Phase_19,Ramped Internal Load [Phase_19],-10.000000,103.582821,5,37,-0.036531,-0.031844,0.048462,-0.001511,-0.001602,0.002202,-0.031844,0.036531,-392.698027,-575.168689,-920.614269,-184.122854
Phase_19,Ramped Internal Load [Phase_19],-10.000000,103.712787,5,37,-0.036864,-0.031848,0.048716,-0.001417,-0.001609,0.002144,-0.031848,0.036864,-467.695035,-579.152481,-917.248367,-183.449673
Phase_19,Ramped Internal Load [Phase_19],-10.000000,103.842753,5,37,-0.037199,-0.031851,0.048973,-0.001346,-0.001615,0.002102,-0.031851,0.037199,-543.228499,-582.922322,-913.974402,-182.794880
Phase_19,Ramped Internal Load [Phase_19],-10.000000,103.972719,5,37,-0.037538,-0.031855,0.049233,-0.001300,-0.001621,0.002078,-0.031855,0.037538,-619.244309,-586.558040,-910.758791,-182.151758
Phase_19,Ramped Internal Load [Phase_19],-10.000000,104.102685,5,37,-0.037880,-0.031859,0.049496,-0.001284,-0.001628,0.002073,-0.031859,0.037880,-695.691678,-590.139466,-907.567953,-181.513591
Phase_19,Ramped Internal Load [Phase_19],-10.000000,104.102685,5,38,-0.037880,-0.031859,0.049496,-0.001284,-0.001628,0.002073,-0.031859,0.037880,-695.691678,-590.170550,-907.553667,-181.510733
Phase_19,Ramped Internal Load [Phase_19],-10.000000,104.220398,5,38,-0.038193,-0.031862,0.049738,-0.001297,-0.001634,0.002086,-0.031862,0.038193,-765.342717,-593.472382,-904.638391,-180.927678
Phase_19,Ramped Internal Load [Phase_19],-10.000000,104.338111,5,38,-0.038510,-0.031865,0.049984,-0.001340,-0.001639,0.002117,-0.031865,0.038510,-835.401443,-596.526324,-901.829910,-180.365982
Phase_19,Ramped Internal Load [Phase_19],-10.000000,104.455824,5,38,-0.038830,-0.031868,0.050233,-0.001415,-0.001645,0.002170,-0.031868,0.038830,-905.801778,-599.288440,-899.148383,-179.829677
Phase_19,Ramped Internal Load [Phase_19],-10.000000,104.573537,5,38,-0.039154,-0.031872,0.050486,-0.001524,-0.001651,0.002247,-0.031872,0.039154,-976.476184,-601.714789,-896.613967,-179.322793
Phase_19,Ramped Internal Load [Phase_19],-10.000000,104.573537,5,39,-0.039154,-0.031872,0.050486,-0.001524,-0.001651,0.002247,-0.031872,0.039154,-976.476184,-601.642466,-896.644705,-179.328941
Phase_19,Ramped Internal Load [Phase_19],-10.000000,104.680153,5,39,-0.039451,-0.031875,0.050718,-0.001654,-0.001656,0.002341,-0.031875,0.039451,-1040.698010,-603.268239,-894.598157,-178.919631
Phase_19,Ramped Internal Load [Phase_19],-10.000000,104.786769,5,39,-0.039751,-0.031877,0.050954,-0.001817,-0.001661,0.002462,-0.031877,0.039751,-1105.092671,-604.370046,-892.778617,-178.555723
Phase_19,Ramped Internal Load [Phase_19],-10.000000,104.893384,5,39,-0.040056,-0.031880,0.051194,-0.002015,-0.001666,0.002615,-0.031880,0.040056,-1169.583185,-605.043946,-891.145224,-178.229045
Phase_19,Ramped Internal Load [Phase_19],-10.000000,105.000000,5,39,-0.040365,-0.031883,0.051438,-0.002248,-0.001672,0.002801,-0.031883,0.040365,-1234.095725,-605.385998,-889.657116,-177.931423
Phase_19,Ramped Internal Load [Phase_19],-18.475000,100.050000,2,42,-0.037681,-0.001126,0.037697,-0.000269,-0.012383,0.012386,-0.037681,-0.001126,542.447200,346.214811,187.838669,37.567734
Phase_19,Ramped Internal Load [Phase_19],-18.384375,100.050000,2,42,-0.037585,-0.001525,0.037616,-0.000268,-0.012634,0.012637,-0.037585,-0.001525,576.358111,402.310956,187.823770,37.564754
Phase_19,Ramped Internal Load [Phase_19],-18.293750,100.050000,2,42,-0.037536,-0.001798,0.037579,-0.000267,-0.012889,0.012892,-0.037536,-0.001798,615.360009,458.144915,187.940152,37.588030
Phase_19,Ramped Internal Load [Phase_19],-18.203125,100.050000,2,42,-0.037470,-0.001998,0.037523,-0.000267,-0.013148,0.013151,-0.037470,-0.001998,659.407527,513.695991,188.179709,37.635942
Phase_19,Ramped Internal Load [Phase_19],-18.112500,100.050000,2,42,-0.037403,-0.002178,0.037466,-0.000266,-0.013412,0.013414,-0.037403,-0.002178,708.456378,568.943484,188.534333,37.706867
Phase_19,Ramped Internal Load [Phase_19],-18.112500,100.050000,2,43,-0.037403,-0.002178,0.037466,-0.000266,-0.013412,0.013414,-0.037403,-0.002178,708.456378,-1797.893028,188.507355,37.701471
Phase_19,Ramped Internal Load [Phase_19],-18.021875,100.050000,2,43,-0.037213,-0.002595,0.037304,-0.000265,-0.013704,0.013707,-0.037213,-0.002595,548.064303,-1742.807952,188.991626,37.798325
Phase_19,Ramped Internal Load [Phase_19],-17.931250,100.050000,2,43,-0.037356,-0.002438,0.037435,-0.000264,-0.014000,0.014003,-0.037356,-0.002438,392.541287,-1688.776595,189.855307,37.971061
Phase_19,Ramped Internal Load [Phase_19],-17.840625,100.050000,2,43,-0.036624,-0.002382,0.036701,-0.000263,-0.014299,0.014301,-0.036624,-0.002382,241.876956,-1635.601404,190.935396,38.187079
Phase_19,Ramped Internal Load [Phase_19],-17.750000,100.050000,2,43,-0.030260,-0.005421,0.030742,-0.000263,-0.014598,0.014600,-0.030260,-0.005421,96.067983,-1583.084825,192.068893,38.413779
Phase_19,Ramped Internal Load [Phase_19],-17.750000,100.050000,2,44,-0.030260,-0.005421,0.030742,-0.000263,-0.014598,0.014600,-0.030260,-0.005421,96.067983,-1583.148064,192.113422,38.422684
Phase_19,Ramped Internal Load [Phase_19],-17.636507,100.050000,2,44,-0.035052,-0.030220,0.046281,-0.000262,-0.014973,0.014975,-0.035052,-0.030220,-79.627719,-1513.689396,192.437883,38.487577
Phase_19,Ramped Internal Load [Phase_19],-17.523013,100.050000,2,44,-0.035907,-0.032449,0.048396,-0.000261,-0.015345,0.015347,-0.035907,-0.032449,-247.525548,-1444.516760,192.908364,38.581673
Phase_19,Ramped Internal Load [Phase_19],-17.409520,100.050000,2,44,-0.035640,-0.032372,0.048147,-0.000260,-0.015714,0.015716,-0.035640,-0.032372,-407.611302,-1375.919478,193.629183,38.725837
Phase_19,Ramped Internal Load [Phase_19],-17.296027,100.050000,2,44,-0.035478,-0.033256,0.048627,-0.000258,-0.016076,0.016078,-0.035478,-0.033256,-559.878226,-1308.186875,194.704660,38.940932
Phase_19,Ramped Internal Load [Phase_19],-17.296027,100.050000,2,45,-0.035478,-0.033256,0.048627,-0.000258,-0.016076,0.016078,-0.035478,-0.033256,-559.878226,-1308.098403,194.687908,38.937582
Phase_19,Ramped Internal Load [Phase_19],-17.168635,100.050000,2,45,-0.035164,-0.033687,0.048696,-0.000257,-0.016474,0.016476,-0.035164,-0.033687,-721.703875,-1233.167364,196.200442,39.240088
Phase_19,Ramped Internal Load [Phase_19],-17.041243,100.050000,2,45,-0.034854,-0.034161,0.048803,-0.000256,-0.016860,0.016862,-0.034854,-0.034161,-874.094018,-1158.900023,197.721810,39.544362
Phase_19,Ramped Internal Load [Phase_19],-16.913851,100.050000,2,45,-0.034584,-0.034659,0.048962,-0.000255,-0.017231,0.017233,-0.034584,-0.034659,-1017.071237,-1085.340197,199.249163,39.849833
Phase_19,Ramped Internal Load [Phase_19],-16.786459,100.050000,2,45,-0.034326,-0.035270,0.049217,-0.000254,-0.017587,0.017589,-0.034326,-0.035270,-1150.656736,-1012.531705,200.779654,40.155931
Phase_19,Ramped Internal Load [Phase_19],-16.786459,100.050000,2,46,-0.034326,-0.035270,0.049217,-0.000254,-0.017587,0.017589,-0.034326,-0.035270,-1150.656736,-1012.436812,200.782392,40.156478
Phase_19,Ramped Internal Load [Phase_19],-16.643466,100.050000,2,46,-0.033618,-0.035321,0.048762,-0.000252,-0.017964,0.017965,-0.033618,-0.035321,-1289.594242,-931.350203,202.503513,40.500703
Phase_19,Ramped Internal Load [Phase_19],-16.500474,100.050000,2,46,-0.032995,-0.035453,0.048431,-0.000251,-0.018315,0.018317,-0.032995,-0.035453,-1417.028568,-850.760687,204.238858,40.847772
Phase_19,Ramped Internal Load [Phase_19],-16.357481,100.050000,2,46,-0.032713,-0.035981,0.048629,-0.000250,-0.018639,0.018641,-0.032713,-0.035981,-1532.980967,-770.705572,205.988146,41.197629
Phase_19,Ramped Internal Load [Phase_19],-16.214488,100.050000,2,46,-0.032037,-0.035794,0.048037,-0.000248,-0.018933,0.018935,-0.032037,-0.035794,-1637.470558,-691.222164,207.751094,41.550219
Phase_19,Ramped Internal Load [Phase_19],-16.214488,100.050000,2,47,-0.032037,-0.035794,0.048037,-0.000248,-0.018933,0.018935,-0.032037,-0.035794,-1637.470558,-691.113132,207.756755,41.551351
Phase_19,Ramped Internal Load [Phase_19],-16.053984,100.050000,2,47,-0.031773,-0.036399,0.048316,-0.000247,-0.019225,0.019226,-0.031773,-0.036399,-1741.249918,-602.367720,209.760318,41.952064
Phase_19,Ramped Internal Load [Phase_19],-15.893481,100.050000,2,47,-0.031597,-0.036954,0.048621,-0.000245,-0.019474,0.019476,-0.031597,-0.036954,-1830.842808,-513.862730,211.805743,42.361149
Phase_19,Ramped Internal Load [Phase_19],-15.732977,100.050000,2,47,-0.031462,-0.037431,0.048897,-0.000244,-0.019679,0.019681,-0.031462,-0.037431,-1906.256525,-425.631317,213.893381,42.778676
Phase_19,Ramped Internal Load [Phase_19],-15.572473,100.050000,2,47,-0.030992,-0.037512,0.048659,-0.000242,-0.019839,0.019840,-0.030992,-0.037512,-1967.495349,-337.706636,216.023586,43.204717
Phase_19,Ramped Internal Load [Phase_19],-15.572473,100.050000,2,48,-0.030992,-0.037512,0.048659,-0.000242,-0.019839,0.019840,-0.030992,-0.037512,-1967.495349,-337.599940,216.036401,43.207280
Phase_19,Ramped Internal Load [Phase_19],-15.392314,100.050000,2,48,-0.030803,-0.037854,0.048803,-0.000240,-0.019961,0.019962,-0.030803,-0.037854,-2019.424822,-238.960147,218.494782,43.698956
Phase_19,Ramped Internal Load [Phase_19],-15.212154,100.050000,2,48,-0.030517,-0.038024,0.048755,-0.000238,-0.020022,0.020023,-0.030517,-0.038024,-2053.583162,-140.201525,221.063272,44.212654
Phase_19,Ramped Internal Load [Phase_19],-15.031995,100.050000,2,48,-0.030106,-0.037943,0.048436,-0.000237,-0.020021,0.020022,-0.030106,-0.037943,-2069.950781,-41.393384,223.744759,44.748952
Phase_19,Ramped Internal Load [Phase_19],-14.851835,100.050000,2,48,-0.029388,-0.037542,0.047677,-0.000235,-0.019957,0.019959,-0.029388,-0.037542,-2068.506075,57.394966,226.542135,45.308427
Phase_19,Ramped Internal Load [Phase_19],-14.851835,100.050000,2,49,-0.029388,-0.037542,0.047677,-0.000235,-0.019957,0.019959,-0.029388,-0.037542,-2068.506075,57.329171,226.530237,45.306047
Phase_19,Ramped Internal Load [Phase_19],-14.649613,100.050000,2,49,-0.028780,-0.037403,0.047194,-0.000233,-0.019813,0.019814,-0.028780,-0.037403,-2045.736525,167.779976,229.893989,45.978798
Phase_19,Ramped Internal Load [Phase_19],-14.447391,100.050000,2,49,-0.028473,-0.037511,0.047093,-0.000231,-0.019591,0.019592,-0.028473,-0.037511,-2000.706328,277.260028,233.364686,46.672937
Phase_19,Ramped Internal Load [Phase_19],-14.245169,100.050000,2,49,-0.028273,-0.037652,0.047085,-0.000228,-0.019294,0.019295,-0.028273,-0.037652,-1933.638788,385.784071,236.929405,47.385881
Phase_19,Ramped Internal Load [Phase_19],-14.042947,100.050000,2,49,-0.028095,-0.037749,0.047057,-0.000226,-0.018925,0.018926,-0.028095,-0.037749,-1844.749084,493.366848,240.575223,48.115045
Phase_19,Ramped Internal Load [Phase_19],-14.042947,100.050000,2,50,-0.028095,-0.037749,0.047057,-0.000226,-0.018925,0.018926,-0.028095,-0.037749,-1844.749084,493.388809,240.533593,48.106719
Phase_19,Ramped Internal Load [Phase_19],-13.815960,100.050000,2,50,-0.027961,-0.037851,0.047058,-0.000224,-0.018430,0.018431,-0.027961,-0.037851,-1719.099730,613.745766,244.752626,48.950525
Phase_19,Ramped Internal Load [Phase_19],-13.588973,100.050000,2,50,-0.027850,-0.037896,0.047029,-0.000221,-0.017855,0.017856,-0.027850,-0.037896,-1566.228905,732.615277,248.940941,49.788188
Phase_19,Ramped Internal Load [Phase_19],-13.361987,100.050000,2,50,-0.027757,-0.037884,0.046964,-0.000218,-0.017208,0.017209,-0.027757,-0.037884,-1386.542396,850.065408,253.069913,50.613983
Phase_19,Ramped Internal Load [Phase_19],-13.135000,100.050000,2,50,-0.027681,-0.037820,0.046867,-0.000216,-0.016498,0.016499,-0.027681,-0.037820,-1180.432506,966.164225,257.110920,51.422184
Phase_19,Ramped Internal Load [Phase_19],-13.135000,100.050000,2,51,-0.027681,-0.037820,0.046867,-0.000216,-0.016498,0.016499,-0.027681,-0.037820,-1857.001382,200.161378,-0.523392,-0.104678
Phase_19,Ramped Internal Load [Phase_19],-12.939063,100.050000,2,51,-0.027631,-0.037733,0.046768,-0.000215,-0.015856,0.015858,-0.027631,-0.037733,-1807.941537,300.900868,2.812691,0.562538
Phase_19,Ramped Internal Load [Phase_19],-12.743125,100.050000,2,51,-0.027594,-0.037590,0.046631,-0.000215,-0.015156,0.015157,-0.027594,-0.037590,-1739.019493,402.551576,6.083549,1.216710
Phase_19,Ramped Internal Load [Phase_19],-12.547187,100.050000,2,51,-0.027570,-0.037388,0.046454,-0.000214,-0.014399,0.014400,-0.027570,-0.037388,-1650.095222,505.120818,9.288313,1.857663
Phase_19,Ramped Internal Load [Phase_19],-12.351250,100.050000,2,51,-0.027558,-0.037129,0.046238,-0.000214,-0.013587,0.013588,-0.027558,-0.037129,-1541.021713,608.615915,12.426112,2.485222
Phase_19,Ramped Internal Load [Phase_19],-12.351250,100.050000,2,52,-0.027558,-0.037129,0.046238,-0.000214,-0.013587,0.013588,-0.027558,-0.037129,-1541.021713,609.127525,12.369551,2.473910
Phase_19,Ramped Internal Load [Phase_19],-12.155313,100.050000,2,52,-0.027558,-0.036824,0.045994,-0.000213,-0.012723,0.012725,-0.027558,-0.036824,-1411.504525,713.702559,15.529078,3.105816
Phase_19,Ramped Internal Load [Phase_19],-11.959375,100.050000,2,52,-0.027563,-0.036473,0.045716,-0.000212,-0.011811,0.011813,-0.027563,-0.036473,-1261.139964,821.242541,18.434283,3.686857
Phase_19,Ramped Internal Load [Phase_19],-11.763438,100.050000,2,52,-0.027576,-0.036073,0.045406,-0.000212,-0.010856,0.010858,-0.027576,-0.036073,-1089.403912,931.874189,21.028603,4.205721
Phase_19,Ramped Internal Load [Phase_19],-11.567500,100.050000,2,52,-0.027604,-0.035628,0.045070,-0.000211,-0.009863,0.009865,-0.027604,-0.035628,-895.757691,1045.724222,23.255474,4.651095
Phase_19,Ramped Internal Load [Phase_19],-11.567500,100.050000,2,53,-0.027604,-0.035628,0.045070,-0.000211,-0.009863,0.009865,-0.027604,-0.035628,-895.757691,1045.935207,23.062674,4.612535
Phase_19,Ramped Internal Load [Phase_19],-11.371562,100.050000,2,53,-0.027640,-0.035166,0.044728,-0.000210,-0.008837,0.008839,-0.027640,-0.035166,-679.470920,1162.654020,24.854318,4.970864
Phase_19,Ramped Internal Load [Phase_19],-11.175625,100.050000,2,53,-0.027680,-0.034675,0.044368,-0.000210,-0.007785,0.007788,-0.027680,-0.034675,-440.017001,1281.128130,26.007553,5.201511
Phase_19,Ramped Internal Load [Phase_19],-10.979688,100.050000,2,53,-0.027731,-0.034161,0.044000,-0.000209,-0.006716,0.006719,-0.027731,-0.034161,-177.215305,1401.095906,26.572330,5.314466
Phase_19,Ramped Internal Load [Phase_19],-10.783750,100.050000,2,53,-0.027784,-0.033649,0.043637,-0.000208,-0.005637,0.005641,-0.027784,-0.033649,109.106818,1522.295719,26.598597,5.319719
Phase_19,Ramped Internal Load [Phase_19],-10.783750,100.050000,2,54,-0.027784,-0.033649,0.043637,-0.000208,-0.005637,0.005641,-0.027784,-0.033649,109.106818,1522.135824,26.669680,5.333936
Phase_19,Ramped Internal Load [Phase_19],-10.587813,100.050000,2,54,-0.027847,-0.033135,0.043283,-0.000208,-0.004558,0.004563,-0.027847,-0.033135,419.145339,1643.322566,26.683392,5.336678
Phase_19,Ramped Internal Load [Phase_19],-10.391875,100.050000,2,54,-0.027920,-0.032642,0.042954,-0.000207,-0.003489,0.003495,-0.027920,-0.032642,753.098539,1764.593034,26.696905,5.339381
Phase_19,Ramped Internal Load [Phase_19],-10.195937,100.050000,2,54,-0.027988,-0.032166,0.042637,-0.000206,-0.002442,0.002450,-0.027988,-0.032166,1110.804934,1885.861785,26.710285,5.342057
Phase_19,Ramped Internal Load [Phase_19],-10.000000,100.050000,2,54,-0.028083,-0.031734,0.042376,-0.000205,-0.001427,0.001442,-0.028083,-0.031734,1492.105711,2007.043376,26.723598,5.344720
Phase_19,Ramped Internal Load [Phase_19],-6.500000,96.500000,8,69,-0.029488,-0.044882,0.053702,-0.001775,-0.004034,0.004407,0.029488,0.044882,-9.219372,3.879279,36.594137,7.318827
Phase_19,Ramped Internal Load [Phase_19],-6.600100,96.500000,8,69,-0.029388,-0.044661,0.053463,-0.001775,-0.004069,0.004439,0.029388,0.044661,-8.820390,4.088518,35.586614,7.117323
Phase_19,Ramped Internal Load [Phase_19],-6.700200,96.500000,8,69,-0.029290,-0.044443,0.053227,-0.001775,-0.004104,0.004472,0.029290,0.044443,-8.401894,4.266920,34.493090,6.898618
Phase_19,Ramped Internal Load [Phase_19],-6.800300,96.500000,8,69,-0.029200,-0.044231,0.053000,-0.001775,-0.004140,0.004505,0.029200,0.044231,-7.966862,4.418125,33.314443,6.662889
Phase_19,Ramped Internal Load [Phase_19],-6.900400,96.500000,8,69,-0.029117,-0.044023,0.052781,-0.001775,-0.004177,0.004539,0.029117,0.044023,-7.518156,4.545772,32.051550,6.410310
Phase_19,Ramped Internal Load [Phase_19],-6.900400,96.500000,8,70,-0.029117,-0.044023,0.052781,-0.001775,-0.004177,0.004539,0.029117,0.044023,-7.518156,4.554376,32.050914,6.410183
Phase_19,Ramped Internal Load [Phase_19],-7.000500,96.500000,8,70,-0.029043,-0.043814,0.052565,-0.001775,-0.004215,0.004573,0.029043,0.043814,-7.055997,4.684212,30.703656,6.140731
